name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;
agalleth;Air Gallet (Hong Kong);1996;BanPresto / Gazelle;NO;agallet;YES;agallet;-;
agalletk;Air Gallet (Korea);1996;BanPresto / Gazelle;NO;agallet;YES;agallet;-;
agallett;Air Gallet (Taiwan);1996;BanPresto / Gazelle;NO;agallet;YES;agallet;-;
agalletu;Air Gallet (USA);1996;BanPresto / Gazelle;NO;agallet;YES;agallet;-;
airwolf;Airwolf;1987;Kyugo;YES;-;NO;-;-;
airwolfa;Airwolf (US);1987;Kyugo (United Amusements license);NO;airwolf;YES;airwolf;-;
ajax;Ajax;1987;Konami;YES;-;NO;-;-;
ajaxj;Ajax (Japan);1987;Konami;NO;ajax;YES;ajax;-;
akkanvdr;Akkanbeder (Ver 2.5J 1995/06/14);1995;Taito Corporation;NO;spcinv95;YES;spcinv95;-;
agalletj;Akuu Gallet (Japan);1996;BanPresto / Gazelle;NO;agallet;YES;agallet;-;
alcon;Alcon (US);1986;Toaplan / Taito America Corp.;YES;-;NO;-;-;
alexkidd1;Alex Kidd: The Lost Stars (set 1, FD1089A 317-unknown);1986;Sega;NO;alexkidd;YES;alexkidd;-;
alexkidd;Alex Kidd: The Lost Stars (set 2, unprotected);1986;Sega;YES;-;NO;-;-;
alienchac;Alien Challenge (China) [Imperfect sound];1994;IGS;NO;aliencha;YES;aliencha;-;
aliencha;Alien Challenge (World) [Imperfect sound];1994;IGS;YES;-;NO;-;-;
aliensec;Alien Sector;1985;Namco;YES;-;NO;-;-;
astormj;Alien Storm (set 1, Japan Rev B, 2 Players, FD1094 317-0146);1990;Sega;NO;astorm;YES;astorm;-;
astormu;Alien Storm (set 2, US, 3 Players, FD1094 317-0147);1990;Sega;NO;astorm;YES;astorm;-;
astorm3;Alien Storm (set 3, World, 3 Players, FD1094 317-0148);1990;Sega;NO;astorm;YES;astorm;-;
astorm;Alien Storm (set 4, World, 2 Players, FD1094 317-0154);1990;Sega;YES;-;NO;-;-;
aliensynjo;Alien Syndrome (set 1, Japan, old, System 16A, FD1089A 317-0033);1987;Sega;NO;aliensyn;YES;aliensyn;-;
aliensyn2;Alien Syndrome (set 2, System 16A, FD1089A 317-0033);1987;Sega;NO;aliensyn;YES;aliensyn;-;
aliensyn3;Alien Syndrome (set 3, System 16B, FD1089A 317-0033);1987;Sega;NO;aliensyn;YES;aliensyn;-;
aliensyn;Alien Syndrome (set 4, System 16B, unprotected);1987;Sega;YES;-;NO;-;-;
aliensyn5;Alien Syndrome (set 5, System 16A, FD1089B 317-0037);1987;Sega;NO;aliensyn;YES;aliensyn;-;
aliensynj;Alien Syndrome (set 6, Japan, new, System 16B, FD1089A 317-0033);1987;Sega;NO;aliensyn;YES;aliensyn;-;
avspa;Alien vs Predator (940520 Asia);1994;Capcom;NO;avsp;YES;avsp;-;
avspd;Alien vs Predator (940520 Euro Phoenix Edition) [Bootleg];1994;bootleg;NO;avsp;YES;avsp;-;
avsp;Alien vs Predator (940520 Euro);1994;Capcom;YES;-;NO;-;-;
avsph;Alien vs Predator (940520 Hispanic);1994;Capcom;NO;avsp;YES;avsp;-;
avspj;Alien vs Predator (940520 Japan);1994;Capcom;NO;avsp;YES;avsp;-;
avspu;Alien vs Predator (940520 USA);1994;Capcom;NO;avsp;YES;avsp;-;
aliensa;Aliens (Asia);1990;Konami;NO;aliens;YES;aliens;-;
aliensj;Aliens (Japan set 1);1990;Konami;NO;aliens;YES;aliens;-;
aliensj2;Aliens (Japan set 2);1990;Konami;NO;aliens;YES;aliens;-;
aliensu;Aliens (US);1990;Konami;NO;aliens;YES;aliens;-;
aliens;Aliens (World set 1);1990;Konami;YES;-;NO;-;-;
aliens2;Aliens (World set 2);1990;Konami;NO;aliens;YES;aliens;-;
aliens3;Aliens (World set 3);1990;Konami;NO;aliens;YES;aliens;-;
aligatorun;Alligator Hunt (unprotected);1994;Gaelco;NO;aligator;YES;aligator;-;
aligator;Alligator Hunt [Play the unprotected clone, instead!];1994;Gaelco;YES;-;NO;-;-;
alphamis;Alpha Mission;1985;SNK;NO;aso;YES;aso;-;
alpham2;Alpha Mission II / ASO II - Last Guardian (NGM-007)(NGH-007);1991;SNK;YES;neogeo;NO;-;-;
altbeast2;Altered Beast (set 2, MC-8123B 317-0066);1988;Sega;NO;altbeast;YES;altbeast;-;
altbeast4;Altered Beast (set 4, MC-8123B 317-0066);1988;Sega;NO;altbeast;YES;altbeast;-;
altbeast5;Altered Beast (set 5, FD1094 317-0069);1988;Sega;NO;altbeast;YES;altbeast;-;
altbeast;Altered Beast (set 8, 8751 317-0078);1988;Sega;YES;-;NO;-;-;
ambush;Ambush;1983;Tecfri;YES;-;NO;-;-;
ambushj;Ambush (Japan);1983;Nippon Amuse Co-Ltd;NO;ambush;YES;ambush;-;
ambushv;Ambush (Volt Elec co-ltd);1983;Volt Elec co-ltd;NO;ambush;YES;ambush;-;
horshoes;American Horseshoes (US);1990;Taito America Corporation;YES;-;NO;-;-;
amidar;Amidar;1981;Konami;YES;-;NO;-;-;
amidarb;Amidar (bootleg) [Bootleg];1982;bootleg;NO;amidar;YES;amidar;-;
amidaro;Amidar (Olympia);1982;Konami (Olympia license);NO;amidar;YES;amidar;-;
amidars;Amidar (Scramble hardware);1982;Konami;NO;amidar;YES;amidar;-;
amidaru;Amidar (Stern);1982;Konami (Stern license);NO;amidar;YES;amidar;-;
amigo;Amigo [Bootleg];1982;bootleg;NO;amidar;YES;amidar;-;
androdun;Andro Dunos (NGM-049)(NGH-049);1992;Visco;YES;neogeo;NO;-;-;
anteater;Anteater;1982;Stern (Tago license);YES;-;NO;-;-;
appoooh;Appoooh;1984;Sanritsu / Sega;YES;-;NO;-;-;
aquajackj;Aquajack (Japan);1990;Taito Corporation;NO;aquajack;YES;aquajack;-;
aquajack;Aquajack (World);1990;Taito Corporation Japan;YES;-;NO;-;-;
aquarium;Aquarium (US);1996;Excellent System;YES;-;NO;-;-;
arabian;Arabian;1983;Sun Electronics;YES;-;NO;-;-;
arabiana;Arabian (Atari);1983;[Sun Electronics] (Atari license);NO;arabian;YES;arabian;-;
arabianmu;Arabian Magic (Ver 1.0A 1992/07/06);1992;Taito America Corporation;NO;arabianm;YES;arabianm;-;
arabianmj;Arabian Magic (Ver 1.0J 1992/07/06);1992;Taito Corporation;NO;arabianm;YES;arabianm;-;
arabianm;Arabian Magic (Ver 1.0O 1992/07/06);1992;Taito Corporation Japan;YES;-;NO;-;-;
aracnis;Aracnis (bootleg of Scorpion on Moon Cresta hardware) [Bootleg];19??;bootleg;NO;scorpion;YES;scorpion;-;
arbalest;Arbalester;1989;Seta;YES;-;NO;-;-;
area88r;Area 88 (Japan Resale ver.);1989;Daipro / Capcom;NO;unsquad;YES;unsquad;-;
area88;Area 88 (Japan);1989;Daipro / Capcom;NO;unsquad;YES;unsquad;-;
lwingsj;Ares no Tsubasa (Japan);1986;Capcom;NO;lwings;YES;lwings;-;
rygarj;Argus no Senshi (Japan);1986;Tecmo;NO;rygar;YES;rygar;-;
arian;Arian Mission;1985;SNK;NO;aso;YES;aso;-;
arkarea;Ark Area;1988;UPL;YES;-;NO;-;-;
arkgcbl;Arkanoid (bootleg on Block hardware) [Bootleg];1986;bootleg;NO;arkanoid;YES;arkanoid;-;
ark1ball;Arkanoid (bootleg with MCU, harder) [Bootleg];1986;bootleg;NO;arkanoid;YES;arkanoid;-;
arkangc;Arkanoid (Game Corporation bootleg, set 1) [Bootleg];1986;bootleg;NO;arkanoid;YES;arkanoid;-;
arkangc2;Arkanoid (Game Corporation bootleg, set 2) [Bootleg];1986;bootleg;NO;arkanoid;YES;arkanoid;-;
arkanoidj;Arkanoid (Japan);1986;Taito Corporation;NO;arkanoid;YES;arkanoid;-;
arkatayt;Arkanoid (Tayto bootleg) [Bootleg];1986;bootleg;NO;arkanoid;YES;arkanoid;-;
arktayt2;Arkanoid (Tayto bootleg, harder) [Bootleg];1986;bootleg;NO;arkanoid;YES;arkanoid;-;
arkanoidu;Arkanoid (US);1986;Taito America Corporation (Romstar license);NO;arkanoid;YES;arkanoid;-;
arkanoiduo;Arkanoid (US, oldest rev);1986;Taito America Corporation (Romstar license);NO;arkanoid;YES;arkanoid;-;
arkanoid;Arkanoid (World, oldest rev);1986;Taito Corporation Japan;YES;-;NO;-;-;
arknoid2j;Arkanoid - Revenge of DOH (Japan);1987;Taito Corporation;NO;arknoid2;YES;arknoid2;-;
arknoid2u;Arkanoid - Revenge of DOH (US);1987;Taito America Corporation (Romstar license);NO;arknoid2;YES;arknoid2;-;
arknoid2;Arkanoid - Revenge of DOH (World);1987;Taito Corporation Japan;YES;-;NO;-;-;
arkretrn;Arkanoid Returns (Ver 2.02O 1997/02/10);1997;Taito Corporation;YES;-;NO;-;-;
armwrest;Arm Wrestling;1985;Nintendo;YES;-;NO;-;-;
armedf;Armed Formation;1988;Nichibutsu;YES;-;NO;-;-;
armedff;Armed Formation (Fillmore license);1988;Nichibutsu (Fillmore license);NO;armedf;YES;armedf;-;
batrider;Armed Police Batrider (Europe) (Fri Feb 13 1998);1998;Raizing / 8ing;YES;-;NO;-;-;
armorcar;Armored Car (set 1);1981;Stern;YES;-;NO;-;-;
armorcar2;Armored Car (set 2);1981;Stern;NO;armorcar;YES;armorcar;-;
armwaru1;Armored Warriors (940920 USA);1994;Capcom;NO;armwar;YES;armwar;-;
armwar1d;Armored Warriors (941011 Europe Phoenix Edition) [Bootleg];1994;bootleg;NO;armwar;YES;armwar;-;
armwarr1;Armored Warriors (941011 Europe);1994;Capcom;NO;armwar;YES;armwar;-;
armwara;Armored Warriors (941024 Asia);1994;Capcom;NO;armwar;YES;armwar;-;
armwar;Armored Warriors (941024 Europe);1994;Capcom;YES;-;NO;-;-;
armwaru;Armored Warriors (941024 USA);1994;Capcom;NO;armwar;YES;armwar;-;
aof;Art of Fighting / Ryuuko no Ken (NGM-044)(NGH-044);1992;SNK;YES;neogeo;NO;-;-;
aof2a;Art of Fighting 2 / Ryuuko no Ken 2 (NGH-056);1994;SNK;NO;aof2;YES;aof2;-;
aof2;Art of Fighting 2 / Ryuuko no Ken 2 (NGM-056);1994;SNK;YES;neogeo;NO;-;-;
aof3k;Art of Fighting 3 - The Path of the Warrior (Korean release);1996;SNK;NO;aof3;YES;aof3;-;
aof3;Art of Fighting 3 - The Path of the Warrior / Art of Fighting - Ryuuko no Ken Gaiden;1996;SNK;YES;neogeo;NO;-;-;
ashnojoe;Ashita no Joe (Japan) [Incomplete sound];1990;Taito Corporation / Wave;NO;scessjoe;YES;scessjoe;-;
ashuraj;Ashura Blaster (Japan);1990;Taito Corporation;NO;ashura;YES;ashura;-;
ashurau;Ashura Blaster (US);1990;Taito America Corporation;NO;ashura;YES;ashura;-;
ashura;Ashura Blaster (World);1990;Taito Corporation Japan;YES;-;NO;-;-;
aso;ASO - Armored Scrum Object;1985;SNK;YES;-;NO;-;-;
asterixaad;Asterix (ver AAD);1992;Konami;NO;asterix;YES;asterix;-;
asterixeaa;Asterix (ver EAA);1992;Konami;NO;asterix;YES;asterix;-;
asterixeac;Asterix (ver EAC);1992;Konami;NO;asterix;YES;asterix;-;
asterix;Asterix (ver EAD);1992;Konami;YES;-;NO;-;-;
asterixj;Asterix (ver JAD);1992;Konami;NO;asterix;YES;asterix;-;
asukaj;Asuka & Asuka (Japan);1988;Taito Corporation;NO;asuka;YES;asuka;-;
asuka;Asuka & Asuka (World);1988;Taito Corporation;YES;-;NO;-;-;
asurabld;Asura Blade - Sword of Dynasty (Japan);1998;Fuuki;YES;-;NO;-;-;
asurabus;Asura Buster - Eternal Warriors (Japan);2000;Fuuki;YES;-;NO;-;-;
athena;Athena;1986;SNK;YES;-;NO;-;-;
atlantol;Atlant Olimpic;1996;bootleg;NO;trackfld;YES;trackfld;-;
atomboya;Atomic Boy (revision A);1985;Irem (Memetron license);NO;wilytowr;YES;wilytowr;-;
atomboy;Atomic Boy (revision B);1985;Irem (Memetron license);NO;wilytowr;YES;wilytowr;-;
atomicp;Atomic Point (Korea);1990;Philco;YES;-;NO;-;-;
atompunk;Atomic Punk (US);1991;Irem America (licensed from Hudson Soft);NO;dynablst;YES;dynablst;-;
aurailj;Aurail (set 1, Japan, FD1089A 317-0167);1990;Sega / Westone;NO;aurail;YES;aurail;-;
aurail1;Aurail (set 2, World, FD1089B 317-0168);1990;Sega / Westone;NO;aurail;YES;aurail;-;
aurail;Aurail (set 3, US, unprotected);1990;Sega / Westone;YES;-;NO;-;-;
avengers;Avengers (US set 1);1987;Capcom;YES;-;NO;-;-;
avengers2;Avengers (US set 2);1987;Capcom;NO;avengers;YES;avengers;-;
avspirit;Avenging Spirit;1991;Jaleco;YES;-;NO;-;-;
aztarac;Aztarac [Vector graphics];1983;Centuri;YES;-;NO;-;-;
azurian;Azurian Attack;1982;Rait Electronics Ltd;YES;-;NO;-;-;
bwingsa;B-Wings (Alt Ver.?);1984;Data East Corporation;NO;bwings;YES;bwings;-;
bwings;B-Wings (Japan new Ver.);1984;Data East Corporation;YES;-;NO;-;-;
bwingso;B-Wings (Japan old Ver.);1984;Data East Corporation;NO;bwings;YES;bwings;-;
bonkadv;B.C. Kid / Bonk's Adventure / Kyukyoku!! PC Genjin;1994;Kaneko;YES;-;NO;-;-;
bcstry;B.C. Story (set 1);1997;SemiCom;YES;-;NO;-;-;
bcstrya;B.C. Story (set 2);1997;SemiCom;NO;bcstry;YES;bcstry;-;
brapboys;B.Rap Boys (World);1992;Kaneko;YES;-;NO;-;-;
backfirt;Back Fire (Tecmo, bootleg);1988;Tecmo;YES;-;NO;-;-;
bssoccer;Back Street Soccer [graphics issues?];1996;SunA;YES;-;NO;-;-;
backfire;Backfire! (set 1);1995;Data East Corporation;YES;-;NO;-;-;
baddudes;Bad Dudes vs. Dragonninja (US);1988;Data East USA;YES;-;NO;-;-;
bagman;Bagman [Parent set for working drivers];1982;Valadon Automation;YES;-;NO;-;-;
bakubrkr;Bakuretsu Breaker;1992;Kaneko;NO;explbrkr;YES;explbrkr;-;
bakutotu;Bakutotsu Kijuutei;1988;Namco;YES;-;NO;-;-;
balcube;Bal Cube;1996;Metro;YES;-;NO;-;-;
ballbros;Balloon Brothers;1992;East Technology;YES;-;NO;-;-;
bangball;Bang Bang Ball (v1.05);1996;Banpresto / Kunihiko Tashiro+Goodhouse;YES;-;NO;-;-;
bangbead;Bang Bead;2000;Visco;YES;neogeo;NO;-;-;
bankp;Bank Panic;1984;[Sanritsu] Sega;YES;-;NO;-;-;
baraduke;Baraduke;1985;Namco;NO;aliensec;YES;aliensec;-;
bstars2;Baseball Stars 2;1992;SNK;YES;neogeo;NO;-;-;
bstarsh;Baseball Stars Professional (NGH-002);1990;SNK;NO;bstars;YES;bstars;-;
bstars;Baseball Stars Professional (NGM-002);1990;SNK;YES;neogeo;NO;-;-;
batman2;Batman Part 2 [Bootleg];1981;bootleg;NO;phoenix;YES;phoenix;-;
batsugun;Batsugun (set 1);1993;Toaplan;YES;-;NO;-;-;
batsuguna;Batsugun (set 2);1993;Toaplan;NO;batsugun;YES;batsugun;-;
batsugunsp;Batsugun (Special Ver.);1993;Toaplan;NO;batsugun;YES;batsugun;-;
battlntsj;Battlantis (Japan, program code E);1987;Konami;NO;battlnts;YES;battlnts;-;
battlnts;Battlantis (program code G);1987;Konami;YES;-;NO;-;-;
bbakraid;Battle Bakraid - Unlimited Version (U.S.A.) (Tue Jun 8 1999);1999;Eighting;YES;-;NO;-;-;
batlbubl;Battle Bubble (v2.00);1999;Banpresto (Limenko license?);NO;bangball;YES;bangball;-;
bchopper;Battle Chopper;1987;Irem;YES;-;NO;-;-;
batcira;Battle Circuit (970319 Asia);1997;Capcom;NO;batcir;YES;batcir;-;
batcird;Battle Circuit (970319 Euro Phoenix Edition) [Bootleg];1997;bootleg;NO;batcir;YES;batcir;-;
batcir;Battle Circuit (970319 Euro);1997;Capcom;YES;-;NO;-;-;
batcirj;Battle Circuit (970319 Japan);1997;Capcom;NO;batcir;YES;batcir;-;
battlex;Battle Cross;1982;Omori Electric Co., Ltd.;YES;-;NO;-;-;
bcruzm12;Battle Cruiser M-12;1983;Sigma Enterprises Inc.;YES;-;NO;-;-;
btlfieldb;Battle Field (bootleg) [Bootleg, no-rotation joystick ver];1987;bootleg;NO;timesold;YES;timesold;-;
flipshot;Battle Flip Shot;1998;Visco;YES;neogeo;NO;-;-;
bgareggahk;Battle Garegga (Austria / Hong Kong) (Sat Feb 3 1996);1996;Raizing / 8ing;NO;bgaregga;YES;bgaregga;-;
bgaregga;Battle Garegga (Europe / USA / Japan / Asia) (Sat Feb 3 1996);1996;Raizing / 8ing;YES;-;NO;-;-;
bgareggatw;Battle Garegga (Taiwan / Germany) (Thu Feb 1 1996);1996;Raizing / 8ing;NO;bgaregga;YES;bgaregga;-;
bgaregganv;Battle Garegga - New Version (Austria / Hong Kong) (Sat Mar 2 1996);1996;Raizing / 8ing;NO;bgaregga;YES;bgaregga;-;
bgareggacn;Battle Garegga - Type 2 (Denmark / China) (Tue Apr 2 1996);1996;Raizing / 8ing;NO;bgaregga;YES;bgaregga;-;
bgareggat2;Battle Garegga - Type 2 (Europe / USA / Japan / Asia) (Sat Mar 2 1996);1996;Raizing / 8ing;NO;bgaregga;YES;bgaregga;-;
btlkroad;Battle K-Road;1994;Psikyo;YES;-;NO;-;-;
battlane;Battle Lane! Vol. 5 (set 1);1986;Technos Japan (Taito license);YES;-;NO;-;-;
battlane2;Battle Lane! Vol. 5 (set 2);1986;Technos Japan (Taito license);NO;battlane;YES;battlane;-;
battlane3;Battle Lane! Vol. 5 (set 3);1986;Technos Japan (Taito license);NO;battlane;YES;battlane;-;
atlantisb;Battle of Atlantis (bootleg) [Bootleg];1981;bootleg;NO;atlantis;YES;atlantis;-;
atlantis;Battle of Atlantis (set 1);1981;Comsoft;YES;-;NO;-;-;
atlantis2;Battle of Atlantis (set 2);1981;Comsoft;NO;atlantis;YES;atlantis;-;
bsharkj;Battle Shark (Japan);1989;Taito Corporation;NO;bshark;YES;bshark;-;
bshark;Battle Shark (World);1989;Taito Corporation Japan;YES;-;NO;-;-;
bayroute1;Bay Route (set 1, US, unprotected);1989;Sunsoft / Sega;NO;bayroute;YES;bayroute;-;
bayroutej;Bay Route (set 2, Japan, FD1094 317-0115);1989;Sunsoft / Sega;NO;bayroute;YES;bayroute;-;
bayroute;Bay Route (set 3, World, FD1094 317-0116);1989;Sunsoft / Sega;YES;-;NO;-;-;
ddp2;Bee Storm - DoDonPachi II (V102, World);2001;IGS;YES;pgm;NO;-;-;
blswhstl;Bells & Whistles (World, version L);1991;Konami;YES;-;NO;-;-;
berabohm;Beraboh Man (Japan, Rev C);1988;Namco;YES;-;NO;-;-;
bestleag;Best League (bootleg of Big Striker, Italian Serie A) [Bootleg];1993;bootleg;NO;bigstrik;YES;bigstrik;-;
bestleaw;Best League (bootleg of Big Striker, World Cup) [Bootleg];1993;bootleg;NO;bigstrik;YES;bigstrik;-;
bestbest;Best Of Best;1994;SunA;YES;-;NO;-;-;
bestri;Bestri (Korea);1998;F2 System;YES;-;NO;-;-;
punisherbz;Biaofeng Zhanjing (Chinese bootleg) [Bootleg];2002;bootleg;NO;punisher;YES;punisher;-;
bigbang;Big Bang (9th Nov. 1993);1993;NMK;NO;tdragon2;YES;tdragon2;-;
bigkarnk;Big Karnak;1991;Gaelco;YES;-;NO;-;-;
bigstrik;Big Striker;1992;Jaleco;YES;-;NO;-;-;
bigstrkb;Big Striker (bootleg) [Bootleg];1992;bootleg;NO;bigstrik;YES;bigstrik;-;
bioship;Bio-ship Paladin;1990;UPL (American Sammy license);YES;nmk004;NO;-;-;
biomtoy;Biomechanical Toy (Ver. 1.0.1885);1995;Gaelco;YES;-;NO;-;-;
bionicc;Bionic Commando (Euro);1987;Capcom;YES;-;NO;-;-;
bionicc1;Bionic Commando (US set 1);1987;Capcom;NO;bionicc;YES;bionicc;-;
bionicc2;Bionic Commando (US set 2);1987;Capcom;NO;bionicc;YES;bionicc;-;
bishi;Bishi Bashi Championship Mini Game Senshuken (ver JAA, 3 Players) [Imperfect gfx (one gfx rom bad, bad priorities)];1996;Konami;YES;-;NO;-;-;
blkdrgonb;Black Dragon (bootleg);1987;bootleg;NO;blktiger;YES;blktiger;-;
blkdrgon;Black Dragon (Japan);1987;Capcom;NO;blktiger;YES;blktiger;-;
blkheart;Black Heart;1991;UPL;YES;nmk004;NO;-;-;
blkheartj;Black Heart (Japan);1991;UPL;NO;blkheart;YES;blkheart;-;
blkhole;Black Hole;1981;TDS;YES;-;NO;-;-;
blkpnthr;Black Panther;1987;Konami;YES;-;NO;-;-;
blktiger;Black Tiger;1987;Capcom;YES;-;NO;-;-;
blktigerb1;Black Tiger (bootleg set 1);1987;bootleg;NO;blktiger;YES;blktiger;-;
blktigerb2;Black Tiger (bootleg set 2);1987;Capcom;NO;blktiger;YES;blktiger;-;
bmaster;Blade Master (World);1991;Irem;YES;-;NO;-;-;
bladestle;Blades of Steel (version E);1987;Konami;NO;bladestl;YES;bladestl;-;
bladestll;Blades of Steel (version L);1987;Konami;NO;bladestl;YES;bladestl;-;
bladestl;Blades of Steel (version T);1987;Konami;YES;-;NO;-;-;
blastoff;Blast Off (Japan);1989;Namco;YES;-;NO;-;-;
blazeon;Blaze On (Japan);1992;Atlus;YES;-;NO;-;-;
