name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;ranking;bestgame;alltime;cabinets;
aafbd2p;All American Football (rev D, 2 Players);1989;Leland Corporation;NO;aafb;YES;aafb;-;YES;NO;NO;-;NO;YES;NO;NO;leland.cpp;Mame 0.37b3 (0.39);27/05/00;Mame 0.194;31/01/18;0;1;2;2;1;RASTER;270;VERTICAL;320;240;60.000000;joystick (8-way),joystick (analog);CRT 15kHz;Z80,I80186;master Z80 @6 MHz, slave Z80 @6 MHz, audiocpu I80186 @16 MHz;Speaker,AY-3-8910A PSG,8-Bit Binary Weighted DAC,AD7524,AD7533;speaker Speaker, ay8910 AY-3-8910A PSG @1.666666 MHz, dac0 8-Bit Binary Weighted DAC, dac1 8-Bit Binary Weighted DAC, custom:speaker Speaker, custom:dac1 AD7524, custom:dac2 AD7524, custom:dac3 AD7524, custom:dac4 AD7524, custom:dac5 AD7524, custom:dac6 AD7524, custom:dac9 AD7533, custom:dac1vol 8-Bit Binary Weighted DAC, custom:dac2vol 8-Bit Binary Weighted DAC, custom:dac3vol 8-Bit Binary Weighted DAC, custom:dac4vol 8-Bit Binary Weighted DAC, custom:dac5vol 8-Bit Binary Weighted DAC, custom:dac6vol 8-Bit Binary Weighted DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Football;Sports;Quarterback;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
abaseb;Atari Baseball (set 1);1979;Atari;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;atarifb.cpp;Mame 0.35b2;24/01/99;Mame 0.194;31/01/18;0;1;2;1;1;RASTER;0;HORIZONTAL;304;240;60.000000;trackball;CRT 15kHz;M6502;maincpu M6502 @0.75 MHz;Speaker,Discrete Sound;mono Speaker, discrete Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Baseball;Sports;-;English;Monochromatic;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=6s35qF6ENk4;-;0;NO;NO;NO;NO;Monochromatic;30 to 40 (Amendable);-;30 to 40 (Amendable);NO
abaseb2;Atari Baseball (set 2);1979;Atari;NO;abaseb;YES;abaseb;-;YES;NO;NO;-;NO;YES;NO;YES;atarifb.cpp;Mame 0.35b2;24/01/99;Mame 0.194;31/01/18;0;1;2;1;1;RASTER;0;HORIZONTAL;304;240;60.000000;trackball;CRT 15kHz;M6502;maincpu M6502 @0.75 MHz;Speaker,Discrete Sound;mono Speaker, discrete Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Baseball;Sports;-;English;Monochromatic;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=DRDkb5h0G3E;-;0;NO;NO;NO;NO;Monochromatic;-;-;Monochromatic;NO
aburner;After Burner;1987;Sega;NO;aburner2;YES;aburner2;-;YES;NO;NO;-;NO;YES;NO;NO;segaxbd.cpp;Mame 0.37b9 (0.45);06/11/00;Mame 0.194;31/01/18;0;2;2;2;1;RASTER;0;HORIZONTAL;320;224;59.637405;joystick (analog);CRT 15kHz;M68000,Z80;mainpcb:maincpu M68000 @12.5 MHz, mainpcb:subcpu M68000 @12.5 MHz, mainpcb:soundcpu Z80 @4 MHz;Speaker,Yamaha YM2151 OPM,Sega PCM;mainpcb:lspeaker Speaker, mainpcb:rspeaker Speaker, mainpcb:ymsnd Yamaha YM2151 OPM @4 MHz, mainpcb:pcm Sega PCM @4 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Flying (chase view);Shooter;After Burner;Japanese;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=JdiGgMWftSw;-;0;NO;NO;NO;NO;Japanese;-;-;Japanese;NO
aburner2;After Burner II;1987;Sega;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;segaxbd.cpp;Mame 0.37b9 (0.45);06/11/00;Mame 0.194;31/01/18;0;2;2;2;1;RASTER;0;HORIZONTAL;320;224;59.637405;joystick (analog);CRT 15kHz;M68000,Z80;mainpcb:maincpu M68000 @12.5 MHz, mainpcb:subcpu M68000 @12.5 MHz, mainpcb:soundcpu Z80 @4 MHz;Speaker,Yamaha YM2151 OPM,Sega PCM;mainpcb:lspeaker Speaker, mainpcb:rspeaker Speaker, mainpcb:ymsnd Yamaha YM2151 OPM @4 MHz, mainpcb:pcm Sega PCM @4 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Flying (chase view);Shooter;After Burner;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;https://archive.org/details/arcade_aburner2;https://www.youtube.com/watch?v=QXWMmmYc4JE;-;0;NO;NO;NO;NO;English;70 to 80 (Good);1987;1987;NO
aceattac;Ace Attacker (FD1094 317-0059);1988;Sega;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;segas16b.cpp;Mame 0.74u2;06/10/03;Mame 0.194;31/01/18;0;1;2;1;1;RASTER;270;VERTICAL;320;224;60.054389;positional,trackball,joystick (analog),pedal;CRT 15kHz;Hitachi FD1094 Encrypted CPU,Z80;maincpu Hitachi FD1094 Encrypted CPU @10 MHz, soundcpu Z80 @5 MHz;Speaker,Yamaha YM2151 OPM,NEC uPD7759;mono Speaker, ym2151 Yamaha YM2151 OPM @4 MHz, upd NEC uPD7759 @0.64 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;BADDUMP;-;Sports / Volleyball;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=AZwV80FKr7Q;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);-;40 to 50 (Decent);NO
acedrvrw;Ace Driver: Racing Evolution (Rev. AD2, World);1994;Namco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;namcos22.cpp;Mame 0.78;25/12/03;Mame 0.194;31/01/18;0;4;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (2-way),paddle,pedal;CRT 31kHz;M68020,TMS32025,Namco C74 (M37702);maincpu M68020 @24.576 MHz, master TMS32025 @49.152 MHz, slave TMS32025 @49.152 MHz, mcu Namco C74 (M37702) @16.384 MHz, iomcu Namco C74 (M37702) @6.144 MHz;Speaker,Namco C352;lspeaker Speaker, rspeaker Speaker, c352 Namco C352 @24.576 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Driving / Race 1st Person;Driving;Ace Driver;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=ZcA-BemMPYc;-;80;NO;NO;NO;NO;English;70 to 80 (Good);1994;1994;NO
ainferno;Air Inferno (US);1990;Taito America Corporation;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;taitoair.cpp;Mame 0.74u2;06/10/03;Mame 0.194;31/01/18;0;6;2;1;1;RASTER;0;HORIZONTAL;512;400;54.112554;only_buttons,joystick (analog);CRT 31kHz;M68000,Z80,TMS32025;maincpu M68000 @12 MHz, audiocpu Z80 @4 MHz, dsp TMS32025 @36 MHz;Speaker,YM2610 OPNB;mono Speaker, ymsnd YM2610 OPNB @8 MHz;PRELIMINARY;PRELIMINARY;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Flying 1st Person;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
airco22b;Air Combat 22 (Rev. ACS1 Ver.B, Japan);1995;Namco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;namcos22.cpp;Mame 0.74u2;06/10/03;Mame 0.194;31/01/18;0;2;1;3;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (analog);CRT 31kHz;M68EC020,TMS32025,M37710S4;maincpu M68EC020 @24.576 MHz, master TMS32025 @49.152 MHz, slave TMS32025 @49.152 MHz, mcu M37710S4 @16.384 MHz;Speaker,Namco C352;lspeaker Speaker, rspeaker Speaker, c352 Namco C352 @24.576 MHz, bodysonic Speaker;PRELIMINARY;PRELIMINARY;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / Flying (chase view);Shooter;Air Combat;Japanese;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=OqBCW6scSWg;-;0;NO;NO;NO;NO;Japanese;-;1995;1995;NO
aircombj;Air Combat (Japan);1992;Namco;NO;aircomb;YES;aircomb;-;YES;NO;NO;-;NO;YES;NO;NO;namcos21.cpp;Mame 0.74u2;06/10/03;Mame 0.194;31/01/18;0;6;2;2;1;RASTER;0;HORIZONTAL;496;480;60.606061;joystick (analog);CRT 31kHz;M68000,MC6809E,HD63705,TMS32025;maincpu M68000 @12.288 MHz, slave M68000 @12.288 MHz, audiocpu MC6809E @3.72 MHz, mcu HD63705 @2.48 MHz, dspmaster TMS32025 @24 MHz, dspslave TMS32025 @96 MHz;Speaker,Namco C140,Yamaha YM2151 OPM;lspeaker Speaker, rspeaker Speaker, c140 Namco C140 @0.2139 MHz, ymsnd Yamaha YM2151 OPM @3.57958 MHz;PRELIMINARY;PRELIMINARY;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / Flying (chase view);Shooter;Air Combat;Japanese;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;-;-;0;NO;NO;NO;NO;Japanese;-;-;Japanese;NO
aircombu;Air Combat (US);1992;Namco;NO;aircombj;YES;aircombj;-;YES;NO;NO;-;NO;YES;NO;NO;namcos21.c;Mame 0.74u2;06/10/03;Mame 0.137;11/03/10;0;6;3;2;1;RASTER;0;HORIZONTAL;496;480;60.000000;joystick (analog);CRT 31kHz;68000,68000,M6809,HD63705,TMS32025,TMS32025;maincpu 68000 @12.288 MHz, slave 68000 @12.288 MHz, audiocpu M6809 @3.72 MHz, mcu HD63705 @2.48 MHz, dspmaster TMS32025 @24 MHz, dspslave TMS32025 @96 MHz;C140,YM2151;c140 C140 @0.2139 MHz, ymsnd YM2151 @3.57958 MHz;PRELIMINARY;PRELIMINARY;GOOD;GOOD;IMPERFECT;UNKNOWN;UNKNOWN;GOOD;-;Shooter / Flying 1st Person;Shooter;-;Shooter;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Shooter;-;-;Shooter;NO
akkanvdr;Akkanbeder (Ver 2.5J 1995/06/14);1995;Taito Corporation;NO;spcinv95;YES;spcinv95;-;YES;NO;NO;-;NO;YES;NO;NO;taito_f3.cpp;Mame 0.37b11 (0.47);17/01/01;Mame 0.194;31/01/18;0;4;4;2;1;RASTER;270;VERTICAL;320;224;58.970000;joystick (8-way),dial;CRT 15kHz;M68EC020,M68000;maincpu M68EC020 @16 MHz, taito_en:audiocpu M68000 @15.23805 MHz;Speaker,Ensoniq ES5505;taito_en:lspeaker Speaker, taito_en:rspeaker Speaker, taito_en:ensoniq Ensoniq ES5505 @15.23805 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Gallery;Shooter;Space Invaders;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=pUIF2vui_gQ;-;0;NO;NO;NO;YES;English;-;-;English;NO
alien3;Alien3: The Gun (World);1993;Sega;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;segas32.cpp;Mame 0.63;12/01/03;Mame 0.194;31/01/18;0;2;2;2;1;RASTER;0;HORIZONTAL;416;224;60.000000;joystick (analog);CRT 15kHz;V60,Z80;mainpcb:maincpu V60 @16.10795 MHz, mainpcb:soundcpu Z80 @8.53975 MHz;Speaker,YM3438 OPN2C,Ricoh RF5C68;mainpcb:lspeaker Speaker, mainpcb:rspeaker Speaker, mainpcb:ym1 YM3438 OPN2C @8.53975 MHz, mainpcb:ym2 YM3438 OPN2C @8.53975 MHz, mainpcb:rfsnd Ricoh RF5C68 @12.5 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / Gun;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=y-u6-x8T1Fs;-;0;NO;NO;NO;NO;English;70 to 80 (Good);1993;1993;NO
alleymas;Alley Master;1986;Cinematronics;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;leland.cpp;Mame 0.37b3 (0.39);27/05/00;Mame 0.194;31/01/18;0;2;2;1;1;RASTER;270;VERTICAL;320;240;60.000000;joystick (analog);CRT 15kHz;Z80;master Z80 @6 MHz, slave Z80 @6 MHz;Speaker,AY-3-8910A PSG,8-Bit Binary Weighted DAC;speaker Speaker, ay8910 AY-3-8910A PSG @1.666666 MHz, dac0 8-Bit Binary Weighted DAC, dac1 8-Bit Binary Weighted DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Bowling;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;https://archive.org/details/arcade_alleymas;https://www.youtube.com/watch?v=rXCl-ni4gDU;-;0;NO;NO;NO;NO;English;30 to 40 (Amendable);-;30 to 40 (Amendable);NO
