name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;ranking;bestgame;alltime;cabinets;
asteroi1;Asteroids (rev 1);1979;Atari;NO;asteroid;YES;asteroid;-;YES;NO;NO;-;NO;YES;NO;NO;asteroid.c;Mame 0.33b7;21/06/98;Mame 0.133;20/07/09;0;5;3;1;1;VECTOR;0;-;0;0;60.000000;-;-;M6502;maincpu M6502 @1.512 MHz;Discrete;discrete Discrete;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;UNKNOWN;GOOD;-;Shooter / Field;Shooter;-;Shooter;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Shooter;-;-;Shooter;NO
asteroib;Asteroids (bootleg on Lunar Lander hardware);1979;bootleg;NO;asteroid;YES;asteroid;-;YES;NO;NO;-;NO;YES;NO;NO;asteroid.c;Mame 0.36rc2;13/03/00;Mame 0.133;20/07/09;0;5;2;1;1;VECTOR;0;-;0;0;60.000000;-;-;M6502;maincpu M6502 @1.512 MHz;Discrete;discrete Discrete;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;UNKNOWN;GOOD;-;Shooter / Field;Shooter;-;Shooter;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Shooter;-;-;Shooter;NO
bandido;Bandido;1980;Nintendo (Exidy license);NO;sheriff;YES;sheriff;-;YES;NO;NO;-;NO;YES;NO;YES;n8080.cpp;Mame 0.31;25/04/98;Mame 0.194;31/01/18;0;1;2;1;1;RASTER;270;VERTICAL;256;224;60.000000;double joystick (8-way);CRT 15kHz;8080,I8035;maincpu 8080 @2.16 MHz, audiocpu I8035 @6 MHz;Speaker,1-Bit DAC,TI SN76477 CSG;speaker Speaker, n8080_dac 1-Bit DAC, snsnd TI SN76477 CSG;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Field;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=QTwUYCG61FE;-;0;NO;NO;NO;NO;English;-;-;English;NO
bang;Bang!;1998;Gaelco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;gaelco2.cpp;Mame 0.63;12/01/03;Mame 0.194;31/01/18;0;1;2;2;1;RASTER;0;HORIZONTAL;320;240;59.100000;lightgun;CRT 15kHz;M68000;maincpu M68000 @15 MHz;Speaker,Gaelco CG1V;lspeaker Speaker, rspeaker Speaker, gaelco Gaelco CG1V;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Gun;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=lj52MulXBW0;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO
bangj;Gun Gabacho (Japan);1998;Gaelco;NO;bang;YES;bang;-;YES;NO;NO;-;NO;YES;NO;NO;gaelco2.cpp;Mame 0.74;14/09/03;Mame 0.194;31/01/18;0;1;2;2;1;RASTER;0;HORIZONTAL;320;240;59.100000;lightgun;CRT 15kHz;M68000;maincpu M68000 @15 MHz;Speaker,Gaelco CG1V;lspeaker Speaker, rspeaker Speaker, gaelco Gaelco CG1V;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Gun;Shooter;-;Japanese;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=C_zobSTAtno;-;0;NO;NO;NO;NO;Japanese;-;-;Japanese;NO
bbusters;Beast Busters (World);1989;SNK;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;bbusters.cpp;Mame 0.61;04/07/02;Mame 0.194;31/01/18;0;2;6;2;1;RASTER;0;HORIZONTAL;256;224;60.000000;lightgun;CRT 15kHz;M68000,Z80;maincpu M68000 @12 MHz, audiocpu Z80 @4 MHz;Speaker,YM2610 OPNB;lspeaker Speaker, rspeaker Speaker, ymsnd YM2610 OPNB @8 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / Gun;Shooter;Beast Busters;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;3P sim;https://archive.org/details/arcade_bbusters;https://www.youtube.com/watch?v=6tov24dghdc;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);1989;1989;NO
bermudat;Bermuda Triangle (World?);1987;SNK;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;snk.cpp;Mame 0.35b8;24/03/99;Mame 0.194;31/01/18;0;2;2;1;1;RASTER;270;VERTICAL;400;224;60.000000;joystick (8-way),positional;CRT 15kHz;Z80;maincpu Z80 @4 MHz, sub Z80 @4 MHz, audiocpu Z80 @4 MHz;Speaker,YM3526 OPL,Y8950 MSX-Audio;mono Speaker, ym1 YM3526 OPL @4 MHz, ym2 Y8950 MSX-Audio @4 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;PRELIMINARY;GOOD;GOOD;-;Shooter / Flying Vertical;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=e2oj5pim0AM;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);-;40 to 50 (Decent);NO
boothill;Boot Hill;1977;Dave Nutting Associates / Midway;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;mw8080bw.cpp;Mame 0.31;25/04/98;Mame 0.194;31/01/18;0;1;1;2;1;RASTER;0;HORIZONTAL;260;224;59.541985;joystick (8-way),positional;CRT 15kHz;8080;maincpu 8080 @1.9968 MHz;Speaker,Discrete Sound;lspeaker Speaker, rspeaker Speaker, discrete Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Versus;Shooter;Gun Fight;English;Black & White;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=mKqAxEwN_C0;-;0;NO;NO;NO;NO;Black & White;30 to 40 (Amendable);197x;197x;NO
btlfield;Battle Field (Japan);1987;Alpha Denshi Co. (SNK license);NO;timesold;YES;timesold;-;YES;NO;NO;-;NO;YES;NO;YES;alpha68k.cpp;Mame 0.36b1;19/07/99;Mame 0.194;31/01/18;0;2;2;1;1;RASTER;90;VERTICAL;256;224;60.191409;joystick (8-way),positional;CRT 15kHz;M68000,Z80;maincpu M68000 @8 MHz, audiocpu Z80 @7.15909 MHz;Speaker,YM2203 OPN,Yamaha YM2413 OPLL,8-Bit R-2R DAC;speaker Speaker, ym1 YM2203 OPN @3 MHz, ym2 Yamaha YM2413 OPLL @3.579545 MHz, dac 8-Bit R-2R DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Walking;Shooter;-;Japanese;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;https://archive.org/details/arcade_btlfield;https://www.youtube.com/watch?v=0RIyy1kuHYI;-;0;NO;NO;NO;NO;Japanese;-;-;Japanese;NO
bwidow;Black Widow;1982;Atari;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;bwidow.cpp;Mame 0.26;14/07/97;Mame 0.194;31/01/18;0;0;2;1;1;VECTOR;0;-;0;0;61.523438;double joystick (8-way);-;M6502,Atari C012294 POKEY;maincpu M6502 @1.512 MHz, pokey1 Atari C012294 POKEY @1.512 MHz, pokey2 Atari C012294 POKEY @1.512 MHz;Speaker,Atari C012294 POKEY,Discrete Sound;mono Speaker, pokey1 Atari C012294 POKEY @1.512 MHz, pokey2 Atari C012294 POKEY @1.512 MHz, discrete Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Field;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=0_w6_Zl-7Vk;-;0;NO;NO;NO;NO;English;70 to 80 (Good);1982;1982;NO
bzone;Battle Zone (rev 2);1980;Atari;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;bzone.cpp;Mame 0.26;14/07/97;Mame 0.194;31/01/18;0;1;2;1;1;VECTOR;0;-;0;0;41.015625;vertical double joystick (2-way);-;M6502,Atari C012294 POKEY;maincpu M6502 @1.512 MHz, pokey Atari C012294 POKEY @1.512 MHz;Speaker,Atari C012294 POKEY,Discrete Sound;mono Speaker, pokey Atari C012294 POKEY @1.512 MHz, discrete Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Driving 1st Person;Shooter;-;English;Black & White Vectorial;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=uribcxt4wMY;-;0;NO;NO;NO;NO;Black & White Vectorial;60 to 70 (Passable);1980;1980;NO
bzone2;Battle Zone (set 2);1980;Atari;NO;bzone;YES;bzone;-;YES;NO;NO;-;NO;YES;NO;NO;bzone.c;Mame 0.27;10/08/97;Mame 0.146;21/03/12;0;1;2;1;1;VECTOR;0;-;0;0;40.000000;vertical double joystick (2-way);-;M6502;maincpu M6502 @1.512 MHz;Speaker,POKEYN,DISCRETE;mono Speaker, pokey POKEYN @1.512 MHz, discrete DISCRETE;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;UNKNOWN;GOOD;-;Shooter / Driving 1st Person;Shooter;-;Shooter;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Shooter;-;-;Shooter;NO
bzonec;Battle Zone (cocktail);1980;Atari;NO;bzone;YES;bzone;-;YES;NO;NO;-;NO;YES;NO;YES;bzone.cpp;Mame 0.37b10 (0.46);05/12/00;Mame 0.194;31/01/18;0;1;2;1;1;VECTOR;0;-;0;0;41.015625;vertical double joystick (2-way);-;M6502,Atari C012294 POKEY;maincpu M6502 @1.512 MHz, pokey Atari C012294 POKEY @1.512 MHz;Speaker,Atari C012294 POKEY,Discrete Sound;mono Speaker, pokey Atari C012294 POKEY @1.512 MHz, discrete Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;PRELIMINARY;GOOD;GOOD;-;Shooter / Driving 1st Person;Shooter;-;English;Black & White Vectorial;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;-;-;0;NO;NO;NO;NO;Black & White Vectorial;-;-;Black & White Vectorial;NO
carnevil;CarnEvil (v1.0.3);1998;Midway Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;YES;YES;seattle.cpp;Mame 0.77;11/11/03;Mame 0.194;31/01/18;0;2;2;2;1;RASTER;0;HORIZONTAL;640;480;57.000000;lightgun;CRT 31kHz;R5000 (little),ADSP-2115;maincpu R5000 (little) @150 MHz, dcs:dcs2 ADSP-2115 @16 MHz;CD/DA,Speaker,DMA-driven DAC;pci:09.0:ide:1:cdrom:cdda CD/DA, pci:09.0:ide2:1:cdrom:cdda CD/DA, dcs:lspeaker Speaker, dcs:rspeaker Speaker, dcs:dac1 DMA-driven DAC, dcs:dac2 DMA-driven DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;harddisk,cdrom;Shooter / Gun;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=W4ZNSZzYDFg;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO
catch22;Catch-22 (version 8.0);1985;Exidy;NO;combat;YES;combat;-;YES;NO;NO;-;NO;YES;NO;NO;exidy440.cpp;Mame 0.57;01/01/02;Mame 0.194;31/01/18;0;1;2;2;1;RASTER;0;HORIZONTAL;320;240;60.000000;lightgun;CRT 15kHz;MC6809E,MC6809;maincpu MC6809E @1.6224 MHz, audiocpu MC6809 @3.2448 MHz;Speaker,Exidy 440 CVSD;lspeaker Speaker, rspeaker Speaker, custom Exidy 440 CVSD @0.507 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Gun;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;-;-;0;NO;NO;NO;NO;English;-;-;English;YES
ccboot;Crazy Climber (bootleg set 1);1980;bootleg;NO;cclimber;YES;cclimber;-;YES;NO;NO;-;NO;YES;NO;YES;cclimber.cpp;Mame 0.2;09/02/97;Mame 0.194;31/01/18;0;0;2;1;1;RASTER;0;HORIZONTAL;256;224;60.000000;double joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @3.72 MHz;Speaker,AY-3-8910A PSG,Samples;speaker Speaker, cclimber_audio:aysnd AY-3-8910A PSG @1.536 MHz, cclimber_audio:samples Samples;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Climbing / Building;Climbing;Crazy Climber;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=gGxRifwdioA;-;0;NO;NO;NO;NO;English;-;-;Cocktail, Upright;NO
ccboot2;Crazy Climber (bootleg set 2);1980;bootleg;NO;cclimber;YES;cclimber;-;YES;NO;NO;-;NO;YES;NO;YES;cclimber.cpp;Mame 0.35b9;30/03/99;Mame 0.194;31/01/18;0;0;2;1;1;RASTER;0;HORIZONTAL;256;224;60.000000;double joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @3.72 MHz;Speaker,AY-3-8910A PSG,Samples;speaker Speaker, cclimber_audio:aysnd AY-3-8910A PSG @1.536 MHz, cclimber_audio:samples Samples;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Climbing / Building;Climbing;Crazy Climber;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;-;-;0;NO;NO;NO;NO;English;-;-;Cocktail, Upright;NO
cclimber;Crazy Climber (US set 1);1980;Nichibutsu;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;cclimber.cpp;Mame 0.2;09/02/97;Mame 0.194;31/01/18;0;0;2;1;1;RASTER;0;HORIZONTAL;256;224;60.000000;double joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @3.72 MHz;Speaker,AY-3-8910A PSG,Samples;speaker Speaker, cclimber_audio:aysnd AY-3-8910A PSG @1.536 MHz, cclimber_audio:samples Samples;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Climbing / Building;Climbing;Crazy Climber;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=2XiTWSy60C0;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;Cocktail, Upright;NO
cclimbr2;Crazy Climber 2 (Japan);1988;Nichibutsu;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;armedf.cpp;Mame 0.36b7;17/10/99;Mame 0.194;31/01/18;0;0;2;1;1;RASTER;0;HORIZONTAL;288;224;60.000000;double joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @8 MHz, audiocpu Z80 @4 MHz;Speaker,YM3812 OPL2,8-Bit R-2R DAC;speaker Speaker, ymsnd YM3812 OPL2 @4 MHz, dac1 8-Bit R-2R DAC, dac2 8-Bit R-2R DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Climbing / Building;Climbing;Crazy Climber;Japanese;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=BpV9hBCXqPc;-;0;NO;NO;NO;NO;Japanese;50 to 60 (Not Good Enough);-;Cocktail, Upright;NO
