name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;lang2;ranking;bestgame;alltime;cabinets;
backfire;Backfire! (set 1);1995;Data East Corporation;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;backfire.cpp;Mame 0.84;2004-07-02;Mame 0.195;2018-02-28;0;6;2;2;2;RASTER;0;HORIZONTAL;320;240;60.000000;joystick (8-way),paddle;CRT 15kHz;ARM (little);maincpu ARM (little) @7 MHz;Speaker,Yamaha YMZ280B PCMD8;lspeaker Speaker, rspeaker Speaker, ymz Yamaha YMZ280B PCMD8 @14 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;NODUMP;-;Driving / Race;Driving;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=7kpA1SdtjKI;https://www.youtube.com/watch?v=Nx7UySROp-4;0;NO;NO;NO;NO;English;70 to 80 (Good);1995;1995;NO;
bmclubmx;beatmania Club MIX (ver JA-A);2000;Konami;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;YES;NO;djmain.cpp;Mame 0.113u2;2007-03-15;Mame 0.195;2018-02-28;0;5;1;2;1;RASTER;0;HORIZONTAL;488;384;58.000000;dial;CRT 25kHz;M68EC020;maincpu M68EC020 @8 MHz;Speaker,K054539 ADPCM;lspeaker Speaker, rspeaker Speaker, k054539_1 K054539 ADPCM @18.432 MHz, k054539_2 K054539 ADPCM @18.432 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;harddisk;Rhythm / Instruments;Rhythm;beatmania;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=QQ6QBE57RuI;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO;
bmiidx4;beatmania IIDX 4th style (GCA03 JAA);2000;Konami;YES;gq863;NO;-;-;YES;NO;NO;gq863;NO;YES;YES;NO;twinkle.cpp;Mame 0.131u3;2009-05-28;Mame 0.195;2018-02-28;0;9;1;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (analog),trackball;CRT 31kHz;CXD8530CQ,M68000;maincpu CXD8530CQ @67.7376 MHz, audiocpu M68000 @16 MHz;CD/DA,Speaker,PlayStation SPU,Ricoh RF5C400;scsi:1:cdrom:cdda CD/DA, speakerleft Speaker, speakerright Speaker, spu PlayStation SPU @33.8688 MHz, rfsnd Ricoh RF5C400 @16.9344 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;BADDUMP;cdrom,harddisk;Rhythm / Dance;Rhythm;beatmania;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=_FcJ4Yf4z9w;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO;
bestri;Bestri (Korea, set 1);1998;F2 System;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;crospang.cpp;Mame 0.113u3;2007-03-21;Mame 0.195;2018-02-28;0;2;2;1;1;RASTER;0;HORIZONTAL;320;240;60.000000;joystick (4-way);CRT 15kHz;M68000,Z80;maincpu M68000 @14.31818 MHz, audiocpu Z80 @3.579545 MHz;Speaker,YM3812 OPL2,OKI MSM6295 ADPCM;mono Speaker, ymsnd YM3812 OPL2 @3.579545 MHz, oki OKI MSM6295 ADPCM @1.56 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;MultiGame / Compilation;MultiGame;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=RlYVDuCJluc;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO;
bigfight;Big Fight - Big Trouble In The Atlantic Ocean;1992;Tatsumi;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;tatsumi.cpp;Mame 0.122u4;2008-01-07;Mame 0.195;2018-02-28;0;3;4;2;1;RASTER;0;HORIZONTAL;320;240;60.000000;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @12.5 MHz, sub M68000 @12.5 MHz, audiocpu Z80 @4 MHz;Speaker,Yamaha YM2151 OPM,OKI MSM6295 ADPCM;lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @4 MHz, oki OKI MSM6295 ADPCM @1 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Fighter / 2.5D;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=0tNCYKqutsM;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO;
blazlaz;Blazing Lazers (United Amusements PC Engine);1989;Hudson Soft;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;uapce.cpp;Mame 0.122u5;2008-01-11;Mame 0.195;2018-02-28;0;3;1;2;1;RASTER;0;HORIZONTAL;1088;242;59.826098;joystick (8-way);CRT 15kHz;HuC6280,Z80;maincpu HuC6280 @7.15909 MHz, sub Z80 @1.4 MHz;Speaker,Hudson HuC6280,Discrete Sound;lspeaker Speaker, rspeaker Speaker, c6280 Hudson HuC6280 @3.579545 MHz, discrete Discrete Sound;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Flying Vertical;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=WxOdiOprZ40;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO;
bldyror2;Bloody Roar 2 (World);1998;Eighting / Raizing;YES;coh1002e;NO;-;-;YES;NO;NO;coh1002e;NO;YES;NO;NO;zn.cpp;Mame 0.82u1;2004-05-13;Mame 0.195;2018-02-28;0;4;4;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (8-way);CRT 31kHz;CXD8530CQ,M68000;maincpu CXD8530CQ @67.7376 MHz, audiocpu M68000 @12 MHz;Speaker,PlayStation SPU,Yamaha YMF271 OPX;lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, ymf Yamaha YMF271 OPX @16.9344 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;-;Fighter / Versus;Fighter;Bloody Roar;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=vCpBBu7Okb0;-;60;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO;
mf_bdash;Boulder Dash (Max-A-Flex);1984;Exidy / First Star Software;YES;maxaflex;NO;-;-;YES;NO;NO;maxaflex;NO;YES;NO;NO;maxaflex.cpp;Mame 0.88u4;2004-11-11;Mame 0.195;2018-02-28;0;2;1;1;1;RASTER;0;HORIZONTAL;336;225;59.923329;joystick (8-way),keypad;CRT 15kHz;M6502,MC68705P3,Atari C012294 POKEY;maincpu M6502 @1.78979 MHz, mcu MC68705P3 @3.579545 MHz, pokey Atari C012294 POKEY @1.78979 MHz;Speaker,Atari C012294 POKEY,Filtered 1-bit DAC;mono Speaker, pokey Atari C012294 POKEY @1.78979 MHz, speaker Filtered 1-bit DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Digging;Maze;Boulder Dash;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=TZcTTBIu1Gc;-;0;NO;NO;NO;NO;English;70 to 80 (Good);1984;1984;NO;
chainrec;Chain Reaction (World, Version 2.2, 1995.09.25);1995;Data East;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;simpl156.cpp;Mame 0.84;2004-07-02;Mame 0.195;2018-02-28;0;3;2;2;1;RASTER;0;HORIZONTAL;320;240;58.000000;joystick (4-way);CRT 15kHz;ARM (little);maincpu ARM (little) @28 MHz;Speaker,OKI MSM6295 ADPCM;lspeaker Speaker, rspeaker Speaker, okisfx OKI MSM6295 ADPCM @1.6875 MHz, okimusic OKI MSM6295 ADPCM @2.1375 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Puzzle / Toss;Puzzle;Magical Drop;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=uwV99-MFCMM;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO;
chaoshea;Chaos Heat (V2.09O 1998/10/02 17:00);1998;Taito;YES;coh3002t;NO;-;-;YES;NO;NO;coh3002t;NO;YES;YES;NO;taitogn.cpp;Mame 0.130u1;2009-03-19;Mame 0.195;2018-02-28;0;3;4;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (8-way);CRT 31kHz;CXD8661R,MN1020012A;maincpu CXD8661R @100 MHz, taito_zoom:mn10200 MN1020012A @12.5 MHz;Speaker,PlayStation SPU,ZOOM ZSG-2;lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, taito_zoom:zsg2 ZOOM ZSG-2 @25 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;UNKNOWN;GOOD;NODUMP;harddisk;Platform / Shooter Scrolling;Platform;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=dXav59o46Ts;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO;
charlien;Charlie Ninja;1995;Mitchell;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;simpl156.cpp;Mame 0.84;2004-07-02;Mame 0.195;2018-02-28;0;3;2;2;1;RASTER;0;HORIZONTAL;320;240;58.000000;joystick (8-way);CRT 15kHz;ARM (little);maincpu ARM (little) @28 MHz;Speaker,OKI MSM6295 ADPCM;lspeaker Speaker, rspeaker Speaker, okisfx OKI MSM6295 ADPCM @1.6875 MHz, okimusic OKI MSM6295 ADPCM @1.6875 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Shooter Scrolling;Platform;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=iY-C-mfZudc;-;0;NO;NO;NO;YES;English;70 to 80 (Good);1995;1995;NO;
cbaj;Cool Boarders Arcade Jam;1998;UEP Systems;YES;coh1002m;NO;-;-;YES;NO;NO;coh1002m;NO;YES;NO;NO;zn.cpp;Mame 0.80;2004-03-06;Mame 0.195;2018-02-28;0;3;4;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (8-way);CRT 31kHz;CXD8530CQ,Z80;maincpu CXD8530CQ @67.7376 MHz, audiocpu Z80 @4 MHz;Speaker,PlayStation SPU,Yamaha YMZ280B PCMD8;lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, ymz Yamaha YMZ280B PCMD8 @16.9344 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;-;Sports / Skiing;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=fzjWwiTxFPA;-;0;NO;NO;NO;NO;English;70 to 80 (Good);1998;1998;NO;
coolmini;Cool Minigame Collection;1999;SemiCom;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;vamphalf.cpp;Mame 0.86;2004-08-22;Mame 0.195;2018-02-28;0;4;2;2;1;RASTER;0;HORIZONTAL;320;236;60.000000;joystick (8-way);CRT 15kHz;E1-16T;maincpu E1-16T @50 MHz;Speaker,Yamaha YM2151 OPM,OKI MSM6295 ADPCM;lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @3.5 MHz, oki1 OKI MSM6295 ADPCM @1.75 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Multiplay / Mini-Games;Multiplay;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=TYEd6YwJCsg;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO;
coolridr;Cool Riders;1995;Sega;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;coolridr.cpp;Mame 0.86;2004-08-22;Mame 0.195;2018-02-28;0;4;2;2;2;RASTER;0;HORIZONTAL;496;384;60.000000;paddle,pedal;CRT 25kHz;SH-2,M68000,SH-1;maincpu SH-2 @28.636363 MHz, soundcpu M68000 @11.2896 MHz, sub SH-1 @16 MHz;Speaker,YMF292-F SCSP;lspeaker Speaker, rspeaker Speaker, scsp1 YMF292-F SCSP, scsp2 YMF292-F SCSP;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;UNKNOWN;GOOD;GOOD;-;Driving / Race (chase view) Bike;Driving;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=MdfwqAJ407s;https://www.youtube.com/watch?v=5dM5ltJiSIY;0;NO;NO;NO;NO;English;70 to 80 (Good);1995;1995;NO;
ckongpt2;Crazy Kong Part II (set 1);1981;Falcon;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;cclimber.cpp;Mame 0.138u3;2010-07-06;Mame 0.195;2018-02-28;0;1;2;1;1;RASTER;270;VERTICAL;256;224;60.000000;joystick (4-way);CRT 15kHz;Z80;maincpu Z80 @3.72 MHz;Speaker,AY-3-8910A PSG,Samples;speaker Speaker, cclimber_audio:aysnd AY-3-8910A PSG @1.536 MHz, cclimber_audio:samples Samples;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Run Jump;Platform;Crazy Kong;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=eCi-LLMOWjg;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;Cocktail, Upright;NO;
crazywar;Crazy War;2002;Eolith;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;vegaeo.cpp;Mame 0.112u3;2007-02-25;Mame 0.195;2018-02-28;0;2;1;2;1;RASTER;0;HORIZONTAL;320;240;60.000000;joystick (8-way);CRT 15kHz;GMS30C2132,I8052;maincpu GMS30C2132 @55 MHz, qs1000:cpu I8052 @24 MHz;Speaker,QS1000;lspeaker Speaker, rspeaker Speaker, qs1000 QS1000 @24 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Digging;Maze;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=5BEZqPSsqTE;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO;
