name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;ranking;bestgame;alltime;cabinets;
alpine;Alpine Ski (set 1);1982;Taito Corporation;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;taitosj.cpp;Mame 0.30;08/01/98;Mame 0.194;31/01/18;0;1;3;1;1;RASTER;270;VERTICAL;256;224;60.000000;joystick (2-way);CRT 15kHz;Z80;maincpu Z80 @4 MHz, audiocpu Z80 @3 MHz;Speaker,AY-3-8910A PSG,8-Bit R-2R DAC,Discrete Sound;speaker Speaker, ay1 AY-3-8910A PSG @1.5 MHz, ay2 AY-3-8910A PSG @1.5 MHz, ay3 AY-3-8910A PSG @1.5 MHz, ay4 AY-3-8910A PSG @1.5 MHz, dac 8-Bit R-2R DAC, dacvol Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Skiing;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=hu-I7iVr1zc;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);1982;Cocktail, Upright;NO
amerdart;AmeriDarts (set 1);1989;Ameri;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;coolpool.cpp;Mame 0.74u2;06/10/03;Mame 0.194;31/01/18;0;1;2;1;1;RASTER;0;HORIZONTAL;322;241;60.012477;trackball;CRT 15kHz;TMS34010,TMS32015;maincpu TMS34010 @40 MHz, dsp TMS32015 @20 MHz;Speaker,12-Bit R-2R Twos Complement DAC;speaker Speaker, dac 12-Bit R-2R Twos Complement DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Darts;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P alt;-;https://www.youtube.com/watch?v=m_kyIUC87Sk;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;50 to 60 (Not Good Enough);NO
amspdwy;American Speedway (set 1);1987;Enerdyne Technologies Inc.;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;amspdwy.cpp;Mame 0.37b10 (0.46);05/12/00;Mame 0.194;31/01/18;0;1;2;2;1;RASTER;0;HORIZONTAL;256;224;60.000000;dial;CRT 15kHz;Z80;maincpu Z80 @3 MHz, audiocpu Z80 @3 MHz;Speaker,Yamaha YM2151 OPM;lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @3 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Driving / Race Track;Driving;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=kpNRZBQIjtQ;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;50 to 60 (Not Good Enough);NO
apb;APB - All Points Bulletin (rev 7);1987;Atari Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;atarisy2.cpp;Mame 0.33b4;31/05/98;Mame 0.194;31/01/18;0;2;2;2;1;RASTER;270;VERTICAL;512;384;60.096154;dial,pedal;CRT 25kHz;T11,M6502,Atari C012294 POKEY;maincpu T11 @10 MHz, audiocpu M6502 @1.789772 MHz, pokey1 Atari C012294 POKEY @1.789772 MHz, pokey2 Atari C012294 POKEY @1.789772 MHz;Speaker,Yamaha YM2151 OPM,Atari C012294 POKEY,TMS5220C;lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @3.579545 MHz, pokey1 Atari C012294 POKEY @1.789772 MHz, pokey2 Atari C012294 POKEY @1.789772 MHz, tms TMS5220C @0.625 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Driving / Misc.;Driving;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;https://archive.org/details/arcade_apb;https://www.youtube.com/watch?v=ygOSxwJk398;-;0;NO;NO;NO;NO;English;60 to 70 (Passable);-;60 to 70 (Passable);NO
arabfgt;Arabian Fight (World);1991;Sega;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;segas32.cpp;Mame 0.63;12/01/03;Mame 0.194;31/01/18;0;2;2;2;1;RASTER;0;HORIZONTAL;416;224;60.000000;joystick (8-way);CRT 15kHz;V60,Z80,V25;mainpcb:maincpu V60 @16.10795 MHz, mainpcb:soundcpu Z80 @8.53975 MHz, mainpcb:mcu V25 @10 MHz;Speaker,YM3438 OPN2C,Ricoh RF5C68;mainpcb:lspeaker Speaker, mainpcb:rspeaker Speaker, mainpcb:ym1 YM3438 OPN2C @8.53975 MHz, mainpcb:ym2 YM3438 OPN2C @8.53975 MHz, mainpcb:rfsnd Ricoh RF5C68 @12.5 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Fighter / 2.5D;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P sim;-;https://www.youtube.com/watch?v=dB_KmRBOikI;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);-;40 to 50 (Decent);NO
arcadecl;Arcade Classics (prototype);1992;Atari Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;arcadecl.cpp;Mame 0.36b7;17/10/99;Mame 0.194;31/01/18;0;3;2;1;1;RASTER;0;HORIZONTAL;336;240;59.922743;trackball;CRT 15kHz;M68000;maincpu M68000 @14.318181 MHz;Speaker,OKI MSM6295 ADPCM;mono Speaker, oki OKI MSM6295 ADPCM @1.193181 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;MultiGame / Compilation;MultiGame;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=AXZ0X1x0d5A;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);1992;1992;NO
archrivl;Arch Rivals (rev 4.0 6/29/89);1989;Bally Midway;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;mcr68.cpp;Mame 0.36b6;29/09/99;Mame 0.194;31/01/18;0;2;2;1;1;RASTER;0;HORIZONTAL;512;480;30.000000;joystick (analog);CRT 31kHz;M68000,MC6809E;maincpu M68000 @7.7238 MHz, cvsd:cpu MC6809E @2 MHz;Speaker,Williams CVSD Sound Board,Yamaha YM2151 OPM,MC1408,HC-55516;speaker Speaker, cvsd Williams CVSD Sound Board, cvsd:ym2151 Yamaha YM2151 OPM @3.579545 MHz, cvsd:dac MC1408, cvsd:cvsd HC-55516;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;NODUMP;-;Sports / Basketball;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;https://archive.org/details/arcade_archrivl;https://www.youtube.com/watch?v=wNNYBHWBD5c;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;50 to 60 (Not Good Enough);YES
argus;Argus;1986;NMK (Jaleco license);YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;argus.cpp;Mame 0.37b10 (0.46);05/12/00;Mame 0.194;31/01/18;0;2;2;1;1;RASTER;270;VERTICAL;256;224;54.000000;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @5 MHz, audiocpu Z80 @5 MHz;Speaker,YM2203 OPN;mono Speaker, ym1 YM2203 OPN @1.5 MHz, ym2 YM2203 OPN @1.5 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / Flying Vertical;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=6Zi-DrHt_Pg;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;Cocktail, Upright;YES
arlingtn;Arlington Horse Racing (v1.21-D);1991;Strata/Incredible Technologies;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;itech8.cpp;Mame 0.37b11 (0.47);17/01/01;Mame 0.194;31/01/18;0;4;4;1;1;RASTER;0;HORIZONTAL;400;240;60.000000;joystick (2-way);CRT 15kHz;MC6809;maincpu MC6809 @8 MHz, soundcpu MC6809 @8 MHz;Speaker,YM3812 OPL2,OKI MSM6295 ADPCM;mono Speaker, ymsnd YM3812 OPL2 @4 MHz, oki OKI MSM6295 ADPCM @1 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Horse Racing;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=tmUopMkNMnE;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);1991;1991;NO
armora;Armor Attack;1980;Cinematronics;YES;-;NO;-;armora;YES;NO;NO;-;NO;YES;NO;YES;cinemat.cpp;Mame 0.35b6;15/03/99;Mame 0.194;31/01/18;0;2;1;1;1;VECTOR;180;-;0;0;38.000107;joystick (2-way);-;Cinematronics CPU;maincpu Cinematronics CPU @4.98075 MHz;Speaker,Samples;mono Speaker, samples Samples;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Shooter Small;Maze;-;English;Black & White Vectorial;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=cKzTCaI_uxU;-;0;NO;NO;NO;NO;Black & White Vectorial;70 to 80 (Good);1980;1980;NO
astdelux;Asteroids Deluxe (rev 3);1980;Atari;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;asteroid.cpp;Mame 0.26;14/07/97;Mame 0.194;31/01/18;0;5;3;1;1;VECTOR;0;-;0;0;61.523438;only_buttons;-;M6502,Atari C012294 POKEY;maincpu M6502 @1.512 MHz, pokey Atari C012294 POKEY @1.512 MHz;Speaker,Discrete Sound,Atari C012294 POKEY;mono Speaker, discrete Discrete Sound, pokey Atari C012294 POKEY @1.512 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Field;Shooter;Asteroids;English;Black & White Vectorial;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=8Ycg94kO7XM;-;0;NO;NO;NO;NO;Black & White Vectorial;80 to 90 (Very Good);1980;1980;NO
asteroid;Asteroids (rev 4);1979;Atari;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;asteroid.cpp;Mame 0.26;14/07/97;Mame 0.194;31/01/18;0;5;3;1;1;VECTOR;0;-;0;0;61.523438;only_buttons;-;M6502;maincpu M6502 @1.512 MHz;Speaker,Discrete Sound;mono Speaker, discrete Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Field;Shooter;Asteroids;English;Black & White Vectorial;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=MsWWn7M4GXc;-;100;NO;NO;NO;NO;Black & White Vectorial;70 to 80 (Good);197x;197x;NO
astrob;Astro Blaster (version 3);1981;Sega;YES;-;NO;-;astrob;YES;NO;NO;-;NO;YES;NO;NO;segag80r.cpp;Mame 0.30;08/01/98;Mame 0.194;31/01/18;0;2;2;1;1;RASTER;270;VERTICAL;256;224;59.998138;joystick (2-way);CRT 15kHz;Z80,I8035;maincpu Z80 @3.867 MHz, audiocpu I8035 @3.12 MHz;Speaker,Samples,Sega Speech Sound Board,GI SP0250 LPC;speaker Speaker, samples Samples, segaspeech Sega Speech Sound Board, speech GI SP0250 LPC @3.12 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Gallery;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;https://archive.org/details/arcade_astrob;https://www.youtube.com/watch?v=ggPjKH5t1jU;-;0;NO;NO;NO;NO;English;70 to 80 (Good);1981;Cocktail, Upright;NO
astrof;Astro Fighter (set 1);1979;Data East;YES;-;NO;-;astrof;YES;NO;NO;-;NO;YES;NO;YES;astrof.cpp;Mame 0.30;08/01/98;Mame 0.194;31/01/18;0;1;1;1;1;RASTER;90;VERTICAL;256;256;56.308461;joystick (2-way);CRT 15kHz;M6502;maincpu M6502 @0.662187 MHz;Speaker,Samples;mono Speaker, samples Samples;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Gallery;Shooter;Astro Fighter;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=Wl3SaPbFkpA;-;0;NO;NO;NO;NO;English;70 to 80 (Good);197x;Cocktail, Upright;NO
asylum;Asylum (prototype);1991;Leland Corporation;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;leland.cpp;Mame 0.62;12/11/02;Mame 0.194;31/01/18;0;2;3;1;1;RASTER;270;VERTICAL;320;240;60.000000;joystick (8-way);CRT 15kHz;Z80,I80186;master Z80 @6 MHz, slave Z80 @6 MHz, audiocpu I80186 @16 MHz;Speaker,AD7524,AD7533,8-Bit Binary Weighted DAC,Yamaha YM2151 OPM;custom:speaker Speaker, custom:dac1 AD7524, custom:dac2 AD7524, custom:dac3 AD7524, custom:dac4 AD7524, custom:dac9 AD7533, custom:dac1vol 8-Bit Binary Weighted DAC, custom:dac2vol 8-Bit Binary Weighted DAC, custom:dac3vol 8-Bit Binary Weighted DAC, custom:dac4vol 8-Bit Binary Weighted DAC, custom:ymsnd Yamaha YM2151 OPM @4 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Walking;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;3P sim;-;https://www.youtube.com/watch?v=_X8a6pMloXI;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO
atarifb;Atari Football (revision 2);1978;Atari;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;atarifb.cpp;Mame 0.35b1;07/01/99;Mame 0.194;31/01/18;0;1;2;1;1;RASTER;0;HORIZONTAL;304;240;60.000000;trackball;CRT 15kHz;M6502;maincpu M6502 @0.75 MHz;Speaker,Discrete Sound;mono Speaker, discrete Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Football;Sports;-;English;Monochromatic;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=C409NRpfpSk;-;0;NO;NO;NO;NO;Monochromatic;30 to 40 (Amendable);-;30 to 40 (Amendable);NO
