name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;
1943u;"1943: The Battle of Midway (US, Rev C)";1987;"Capcom";NO;1943;YES;1943;-;
1943mii;"1943: The Battle of Midway Mark II (US)";1988;"Capcom";YES;-;NO;-;-;
1944j;"1944 - the loop master (000620 Japan)";2000;"Capcom / 8ing / Raizing";NO;1944;YES;1944;-;
1944d;"1944 - the loop master (000620 USA Phoenix Edition) [Bootleg]";2000;"bootleg";NO;1944;YES;1944;-;
1944ad;"1944 - the loop master (000620 USA Phoenix Edition, alt) [Bootleg]";2000;"bootleg";NO;1944;YES;1944;-;
1944;"1944 - the loop master (000620 USA)";2000;"Capcom / 8ing / Raizing";YES;-;NO;-;-;
bgareggabl;"1945 Part 2 (Chinese hack of Battle Garegga) [Hack]";1996;"hack";NO;bgaregga;YES;bgaregga;-;
1945kiiin;"1945k III (newer, OPCX1 PCB)";2000;"Oriental Soft";NO;1945kiii;YES;1945kiii;-;
1945kiii;"1945k III (newer, OPCX2 PCB)";2000;"Oriental Soft";YES;-;NO;-;-;
1945kiiio;"1945k III (older, OPCX1 PCB)";1999;"Oriental Soft";NO;1945kiii;YES;1945kiii;-;
19xxar1;"19XX - the war against destiny (951207 Asia)";1995;"Capcom";NO;19xx;YES;19xx;-;
19xxjr2;"19XX - the war against destiny (951207 Japan)";1995;"Capcom";NO;19xx;YES;19xx;-;
19xxd;"19XX - the war against destiny (951207 USA Phoenix Edition) [Bootleg]";1995;"bootleg";NO;19xx;YES;19xx;-;
19xx;"19XX - the war against destiny (951207 USA)";1995;"Capcom";YES;-;NO;-;-;
19xxb;"19XX - the war against destiny (951218 Brazil)";1995;"Capcom";NO;19xx;YES;19xx;-;
19xxh;"19XX - the war against destiny (951218 Hispanic)";1995;"Capcom";NO;19xx;YES;19xx;-;
19xxjr1;"19XX - the war against destiny (951225 Japan)";1995;"Capcom";NO;19xx;YES;19xx;-;
19xxa;"19XX - the war against destiny (960104 Asia)";1995;"Capcom";NO;19xx;YES;19xx;-;
19xxj;"19XX - the war against destiny (960104 Japan, yellow case)";1996;"Capcom";NO;19xx;YES;19xx;-;
openice;"2 On 2 Open Ice Challenge (rev 1.21)";1995;"Midway";YES;-;NO;-;-;
2020bb;"2020 Super Baseball (set 1)";1991;"SNK / Pallas";YES;neogeo;NO;-;-;
2020bba;"2020 Super Baseball (set 2)";1991;"SNK / Pallas";NO;2020bb;YES;2020bb;-;
2020bbh;"2020 Super Baseball (set 3)";1991;"SNK / Pallas";NO;2020bb;YES;2020bb;-;
3countba;"3 Count Bout / Fire Suplex (NGM-043)";1993;"SNK";NO;3countb;YES;3countb;-;
3countb;"3 Count Bout / Fire Suplex (NGM-043)(NGH-043)";1993;"SNK";YES;neogeo;NO;-;-;
4enraya;"4 En Raya (set 1)";1990;"IDSA";YES;-;NO;-;-;
4enrayaa;"4 En Raya (set 2)";1990;"IDSA";NO;4enraya;YES;4enraya;-;
4in1;"4 Fun in 1 [Bootleg]";1981;"Armenia / Food and Fun";YES;-;NO;-;-;
4play;"4 player input test [Demo, 4 player  input test cartridge]";???;"SNK";YES;neogeo;NO;-;-;
4dwarrio;"4-D Warriors (315-5162)";1985;"Coreland / Sega";YES;-;NO;-;-;
600;"600";1981;"Konami";NO;turtles;YES;turtles;-;
64streetja;"64th. Street - A Detective Story (Japan, alt)";1991;"Jaleco";NO;64street;YES;64street;-;
64streetj;"64th. Street - A Detective Story (Japan, set 1)";1991;"Jaleco";NO;64street;YES;64street;-;
64street;"64th. Street - A Detective Story (World)";1991;"Jaleco";YES;-;NO;-;-;
7ordi;"7 Ordi (Korea)";2002;"Yun Sung";YES;-;NO;-;-;
800fath;"800 Fathoms";1981;"Amenip (US Billiards Inc. license)";NO;mariner;YES;mariner;-;
abcopjd;"A.B. Cop (Japan, FD1094 317-0169b decrypted) [Bootleg]";1990;"Sega";NO;abcop;YES;abcop;-;
abcopj;"A.B. Cop (Japan, FD1094 317-0169b)";1990;"Sega";NO;abcop;YES;abcop;-;
abcopd;"A.B. Cop (World, FD1094 317-0169b decrypted) [Bootleg]";1990;"Sega";NO;abcop;YES;abcop;-;
abcop;"A.B. Cop (World, FD1094 317-0169b)";1990;"Sega";YES;-;NO;-;-;
ad2083;"A.D. 2083 [Incomplete Sound]";1983;"Midcoin";YES;-;NO;-;-;
abscam;"Abscam";1981;"GL (US Billiards License)";NO;puckman;YES;puckman;-;
aceattac;"Ace Attacker (FD1094 317-0059)";1988;"Sega";YES;-;NO;-;-;
aceattaca;"Ace Attacker (Japan, System 16A, FD1094 317-0060)";1986;"Sega";NO;aceattac;YES;aceattac;-;
acrobatm;"Acrobat Mission";1991;"UPL (Taito license)";YES;nmk004;NO;-;-;
dogfgt;"Acrobatic Dog-Fight";1984;"Technos Japan";YES;-;NO;-;-;
dogfgtu;"Acrobatic Dog-Fight (USA)";1985;"Technos Japan (Data East USA, Inc. license)";NO;dogfgt;YES;dogfgt;-;
actfancrj;"Act-Fancer Cybernetick Hyper Weapon (Japan revision 1)";1989;"Data East Corporation";NO;actfancr;YES;actfancr;-;
actfancr1;"Act-Fancer Cybernetick Hyper Weapon (World revision 1)";1989;"Data East Corporation";NO;actfancr;YES;actfancr;-;
actfancr;"Act-Fancer Cybernetick Hyper Weapon (World revision 2)";1989;"Data East Corporation";YES;-;NO;-;-;
afighter;"Action Fighter, FD1089A 317-0018";1986;"Sega";YES;-;NO;-;-;
hatena;"Adventure Quiz 2 - Hatena? no Daibouken (Japan 900228)";1990;"Capcom";YES;-;NO;-;-;
cworld2j;"Adventure Quiz Capcom World 2 (920611 Japan)";1992;"Capcom";YES;-;NO;-;-;
cworld2ja;"Adventure Quiz Capcom World 2 (Japan 920611, B-Board 90629B-3, no battery)";1992;"Capcom";NO;cworld2j;YES;cworld2j;-;
cworld2jb;"Adventure Quiz Capcom World 2 (Japan 920611, B-Board 91634B-2)";1992;"Capcom";NO;cworld2j;YES;cworld2j;-;
aerofgt;"Aero Fighters";1992;"Video System Co.";YES;-;NO;-;-;
aerofgtb;"Aero Fighters (Turbo Force hardware set 1)";1992;"Video System Co.";NO;aerofgt;YES;aerofgt;-;
aerofgtc;"Aero Fighters (Turbo Force hardware set 2)";1992;"Video System Co.";NO;aerofgt;YES;aerofgt;-;
sonicwi2;"Aero Fighters 2 / Sonic Wings 2";1994;"Video System Co.";YES;neogeo;NO;-;-;
sonicwi3;"Aero Fighters 3 / Sonic Wings 3";1995;"Video System Co.";YES;neogeo;NO;-;-;
aeroboto;"Aeroboto";1984;"Jaleco (Williams license)";NO;formatz;YES;formatz;-;
aburner;"After Burner";1987;"Sega";NO;aburner2;YES;aburner2;-;
aburner2;"After Burner II";1987;"Sega";YES;-;NO;-;-;
aburner2g;"After Burner II (German)";1987;"Sega";NO;aburner2;YES;aburner2;-;
superbon;"Agent Super Bond (scobra hardware) [Bad Colours]";1985;"Signaton USA";YES;-;NO;-;-;
agentx1;"Agent X (prototype, rev 1)";1983;"Atari";NO;cloak;YES;cloak;-;
agentx2;"Agent X (prototype, rev 2)";1983;"Atari";NO;cloak;YES;cloak;-;
agentx3;"Agent X (prototype, rev 3)";1983;"Atari";NO;cloak;YES;cloak;-;
agentx4;"Agent X (prototype, rev 4)";1983;"Atari";NO;cloak;YES;cloak;-;
aodk;"Aggressors of Dark Kombat / Tsuukai GANGAN Koushinkyoku (ADM-008)(ADH-008)";1994;"ADK / SNK";YES;neogeo;NO;-;-;
agress;"Agress";1991;"Palco";YES;-;NO;-;-;
agressb;"Agress (English bootleg)";2003;"Palco";NO;agress;YES;agress;-;
koshien;"Ah Eikou no Koshien (Japan)";1990;"Taito Corporation";YES;-;NO;-;-;
airass;"Air Assault (World)";1993;"Irem";YES;-;NO;-;-;
airattck;"Air Attack (set 1)";1996;"Comad";YES;-;NO;-;-;
airattcka;"Air Attack (set 2)";1996;"Comad";NO;airattck;YES;airattck;-;
airbustrb;"Air Buster: Trouble Specialty Raid Unit (bootleg) [Bootleg]";1990;"bootleg";NO;airbustr;YES;airbustr;-;
airbustrj;"Air Buster: Trouble Specialty Raid Unit (Japan)";1990;"Kaneko (Namco license)";NO;airbustr;YES;airbustr;-;
airbustr;"Air Buster: Trouble Specialty Raid Unit (World)";1990;"Kaneko (Namco license)";YES;-;NO;-;-;
airduelm72;"Air Duel (Japan, M72)";1990;"Irem";NO;airduel;YES;airduel;-;
airduel;"Air Duel (World, M82-A-A + M82-B-A)";1990;"Irem";YES;-;NO;-;-;
agallet;"Air Gallet (Europe)";1996;"BanPresto / Gazelle";YES;-;NO;-;-;
agalleth;"Air Gallet (Hong Kong)";1996;"BanPresto / Gazelle";NO;agallet;YES;agallet;-;
agalletk;"Air Gallet (Korea)";1996;"BanPresto / Gazelle";NO;agallet;YES;agallet;-;
agalleta;"Air Gallet (older, Europe)";1996;"BanPresto / Gazelle";NO;agallet;YES;agallet;-;
agalletah;"Air Gallet (older, Hong Kong)";1996;"BanPresto / Gazelle";NO;agallet;YES;agallet;-;
agalletak;"Air Gallet (older, Korea)";1996;"BanPresto / Gazelle";NO;agallet;YES;agallet;-;
agalletat;"Air Gallet (older, Taiwan)";1996;"BanPresto / Gazelle";NO;agallet;YES;agallet;-;
agalletau;"Air Gallet (older, USA)";1996;"BanPresto / Gazelle";NO;agallet;YES;agallet;-;
agallett;"Air Gallet (Taiwan)";1996;"BanPresto / Gazelle";NO;agallet;YES;agallet;-;
agalletu;"Air Gallet (USA)";1996;"BanPresto / Gazelle";NO;agallet;YES;agallet;-;
airwolf;"Airwolf";1987;"Kyugo";YES;-;NO;-;-;
airwolfa;"Airwolf (US)";1987;"Kyugo (United Amusements license)";NO;airwolf;YES;airwolf;-;
ajax;"Ajax";1987;"Konami";YES;-;NO;-;-;
ajaxj;"Ajax (Japan)";1987;"Konami";NO;ajax;YES;ajax;-;
akkanvdr;"Akkanbeder (Ver 2.5J 1995/06/14)";1995;"Taito Corporation";NO;spcinv95;YES;spcinv95;-;
akumajoun;"Akuma-Jou Dracula (Japan ver. N)";1988;"Konami";NO;hcastle;YES;hcastle;-;
akumajou;"Akuma-Jou Dracula (Japan ver. P)";1988;"Konami";NO;hcastle;YES;hcastle;-;
agalletj;"Akuu Gallet (Japan)";1996;"BanPresto / Gazelle";NO;agallet;YES;agallet;-;
agalletaj;"Akuu Gallet (older, Japan)";1996;"BanPresto / Gazelle";NO;agallet;YES;agallet;-;
alcon;"Alcon (US)";1986;"Toaplan / Taito America Corp.";YES;-;NO;-;-;
alexkidd1;"Alex Kidd: The Lost Stars (set 1, FD1089A 317-unknown)";1986;"Sega";NO;alexkidd;YES;alexkidd;-;
alexkidd;"Alex Kidd: The Lost Stars (set 2, unprotected)";1986;"Sega";YES;-;NO;-;-;
alibaba;"Ali Baba and 40 Thieves";1982;"Sega";YES;-;NO;-;-;
alienchac;"Alien Challenge (China) [Imperfect sound]";1994;"IGS";NO;aliencha;YES;aliencha;-;
aliencha;"Alien Challenge (World) [Imperfect sound]";1994;"IGS";YES;-;NO;-;-;
alinvade;"Alien Invaders [preliminary sound]";198?;"Forbes?";YES;-;NO;-;-;
aliensec;"Alien Sector";1985;"Namco";YES;-;NO;-;-;
astormjd;"Alien Storm (set 1, Japan Rev B, 2 Players, FD1094 317-0146 decrypted) [Bootleg]";1990;"Sega";NO;astorm;YES;astorm;-;
astormj;"Alien Storm (set 1, Japan Rev B, 2 Players, FD1094 317-0146)";1990;"Sega";NO;astorm;YES;astorm;-;
astormud;"Alien Storm (set 2, US, 3 Players, FD1094 317-0147 decrypted) [Bootleg]";1990;"Sega";NO;astorm;YES;astorm;-;
astormu;"Alien Storm (set 2, US, 3 Players, FD1094 317-0147)";1990;"Sega";NO;astorm;YES;astorm;-;
astorm3d;"Alien Storm (set 3, World, 3 Players, FD1094 317-0148 decrypted) [Bootleg]";1990;"Sega";NO;astorm;YES;astorm;-;
astorm3;"Alien Storm (set 3, World, 3 Players, FD1094 317-0148)";1990;"Sega";NO;astorm;YES;astorm;-;
astorm;"Alien Storm (set 4, World, 2 Players, FD1094 317-0154)";1990;"Sega";YES;-;NO;-;-;
aliensynjo;"Alien Syndrome (set 1, Japan, old, System 16A, FD1089A 317-0033)";1987;"Sega";NO;aliensyn;YES;aliensyn;-;
aliensyn2;"Alien Syndrome (set 2, System 16A, FD1089A 317-0033)";1987;"Sega";NO;aliensyn;YES;aliensyn;-;
aliensyn3;"Alien Syndrome (set 3, System 16B, FD1089A 317-0033)";1987;"Sega";NO;aliensyn;YES;aliensyn;-;
aliensyn;"Alien Syndrome (set 4, System 16B, unprotected)";1987;"Sega";YES;-;NO;-;-;
aliensyn5;"Alien Syndrome (set 5, System 16A, FD1089B 317-0037)";1987;"Sega";NO;aliensyn;YES;aliensyn;-;
aliensynj;"Alien Syndrome (set 6, Japan, new, System 16B, FD1089A 317-0033)";1987;"Sega";NO;aliensyn;YES;aliensyn;-;
aliensyn7;"Alien Syndrome (set 7, System 16B, MC-8123B 317-00xx)";1987;"Sega";NO;aliensyn;YES;aliensyn;-;
avspa;"Alien vs Predator (940520 Asia)";1994;"Capcom";NO;avsp;YES;avsp;-;
avspd;"Alien vs Predator (940520 Euro Phoenix Edition) [Bootleg]";1994;"bootleg";NO;avsp;YES;avsp;-;
avsp;"Alien vs Predator (940520 Euro)";1994;"Capcom";YES;-;NO;-;-;
avsph;"Alien vs Predator (940520 Hispanic)";1994;"Capcom";NO;avsp;YES;avsp;-;
avspj;"Alien vs Predator (940520 Japan)";1994;"Capcom";NO;avsp;YES;avsp;-;
avspu;"Alien vs Predator (940520 USA)";1994;"Capcom";NO;avsp;YES;avsp;-;
aliensa;"Aliens (Asia)";1990;"Konami";NO;aliens;YES;aliens;-;
aliensj;"Aliens (Japan set 1)";1990;"Konami";NO;aliens;YES;aliens;-;
aliensj2;"Aliens (Japan set 2)";1990;"Konami";NO;aliens;YES;aliens;-;
aliensu;"Aliens (US)";1990;"Konami";NO;aliens;YES;aliens;-;
aliens;"Aliens (World set 1)";1990;"Konami";YES;-;NO;-;-;
aliens2;"Aliens (World set 2)";1990;"Konami";NO;aliens;YES;aliens;-;
aliens3;"Aliens (World set 3)";1990;"Konami";NO;aliens;YES;aliens;-;
aligatorun;"Alligator Hunt (unprotected)";1994;"Gaelco";NO;aligator;YES;aligator;-;
aligator;"Alligator Hunt [Play the unprotected clone, instead!]";1994;"Gaelco";YES;-;NO;-;-;
alphamis;"Alpha Mission";1985;"SNK";NO;aso;YES;aso;-;
alpham2;"Alpha Mission II / ASO II - Last Guardian (NGM-007)(NGH-007)";1991;"SNK";YES;neogeo;NO;-;-;
alpham2p;"Alpha Mission II / ASO II - Last Guardian (prototype) [Prototype]";1991;"SNK";NO;alpham2;YES;alpham2;-;
altbeast2;"Altered Beast (set 2, MC-8123B 317-0066)";1988;"Sega";NO;altbeast;YES;altbeast;-;
altbeast4;"Altered Beast (set 4, MC-8123B 317-0066)";1988;"Sega";NO;altbeast;YES;altbeast;-;
altbeast5d;"Altered Beast (set 5, FD1094 317-0069 decrypted) [Bootleg]";1988;"Sega";NO;altbeast;YES;altbeast;-;
altbeast5;"Altered Beast (set 5, FD1094 317-0069)";1988;"Sega";NO;altbeast;YES;altbeast;-;
altbeast6;"Altered Beast (set 6, 8751 317-0076)";1988;"Sega";NO;altbeast;YES;altbeast;-;
altbeast;"Altered Beast (set 8, 8751 317-0078)";1988;"Sega";YES;-;NO;-;-;
ambush;"Ambush";1983;"Tecfri";YES;-;NO;-;-;
ambushh;"Ambush (hack?)";1983;"Tecfri";NO;ambush;YES;ambush;-;
ambushj;"Ambush (Japan)";1983;"Nippon Amuse Co-Ltd";NO;ambush;YES;ambush;-;
ambushv;"Ambush (Volt Elec co-ltd)";1983;"Volt Elec co-ltd";NO;ambush;YES;ambush;-;
anteaterg;"Ameisenbaer (German)";1983;"TV-Tuning (F.E.G. license)";NO;anteater;YES;anteater;-;
horshoes;"American Horseshoes (US)";1990;"Taito America Corporation";YES;-;NO;-;-;
amidar;"Amidar";1981;"Konami";YES;-;NO;-;-;
amidarb;"Amidar (bootleg) [Bootleg]";1982;"bootleg";NO;amidar;YES;amidar;-;
amidar1;"Amidar (older)";1981;"Konami";NO;amidar;YES;amidar;-;
amidaro;"Amidar (Olympia)";1982;"Konami (Olympia license)";NO;amidar;YES;amidar;-;
amidars;"Amidar (Scramble hardware)";1982;"Konami";NO;amidar;YES;amidar;-;
amidaru;"Amidar (Stern)";1982;"Konami (Stern license)";NO;amidar;YES;amidar;-;
amigo;"Amigo [Bootleg]";1982;"bootleg";NO;amidar;YES;amidar;-;
androdun;"Andro Dunos (NGM-049)(NGH-049)";1992;"Visco";YES;neogeo;NO;-;-;
androidpo;"Android (prototype, early build)";198?;"Nasco";NO;androidp;YES;androidp;-;
androidp;"Android (prototype, later build)";198?;"Nasco";YES;-;NO;-;-;
angelkds;"Angel Kids (Japan)";1988;"Sega / Nasco?";YES;-;NO;-;-;
anteater;"Anteater";1982;"Stern (Tago license)";YES;-;NO;-;-;
aponow;"Apocaljpse Now [Bootleg]";1982;"bootleg";NO;rescue;YES;rescue;-;
appoooh;"Appoooh";1984;"Sanritsu / Sega";YES;-;NO;-;-;
aquajackj;"Aquajack (Japan)";1990;"Taito Corporation";NO;aquajack;YES;aquajack;-;
aquajacku;"Aquajack (US)";1990;"Taito Corporation";NO;aquajack;YES;aquajack;-;
aquajack;"Aquajack (World)";1990;"Taito Corporation Japan";YES;-;NO;-;-;
aquariumj;"Aquarium (Japan)";1996;"Excellent System";NO;aquarium;YES;aquarium;-;
aquarium;"Aquarium (US)";1996;"Excellent System";YES;-;NO;-;-;
arabian;"Arabian";1983;"Sun Electronics";YES;-;NO;-;-;
arabiana;"Arabian (Atari)";1983;"[Sun Electronics] (Atari license)";NO;arabian;YES;arabian;-;
arabianmu;"Arabian Magic (Ver 1.0A 1992/07/06)";1992;"Taito America Corporation";NO;arabianm;YES;arabianm;-;
arabianmj;"Arabian Magic (Ver 1.0J 1992/07/06)";1992;"Taito Corporation";NO;arabianm;YES;arabianm;-;
arabianm;"Arabian Magic (Ver 1.0O 1992/07/06)";1992;"Taito Corporation Japan";YES;-;NO;-;-;
aracnis;"Aracnis (bootleg of Scorpion on Moon Cresta hardware) [Bootleg]";19??;"bootleg";NO;scorpion;YES;scorpion;-;
arbalest;"Arbalester";1989;"Seta";YES;-;NO;-;-;
arcadian;"Arcadia (NMK)";1994;"NMK";YES;-;NO;-;-;
area88r;"Area 88 (Japan Resale ver.)";1989;"Daipro / Capcom";NO;unsquad;YES;unsquad;-;
area88;"Area 88 (Japan)";1989;"Daipro / Capcom";NO;unsquad;YES;unsquad;-;
lwingsj;"Ares no Tsubasa (Japan)";1986;"Capcom";NO;lwings;YES;lwings;-;
rygarj;"Argus no Senshi (Japan)";1986;"Tecmo";NO;rygar;YES;rygar;-;
arian;"Arian Mission";1985;"SNK";NO;aso;YES;aso;-;
arkarea;"Ark Area";1988;"UPL";YES;-;NO;-;-;
arkgcbl;"Arkanoid (bootleg on Block hardware) [Bootleg]";1986;"bootleg";NO;arkanoid;YES;arkanoid;-;
arkanoidjbl;"Arkanoid (bootleg with MCU set 1) [Bootleg]";1986;"bootleg";NO;arkanoid;YES;arkanoid;-;
arkanoidjbl2;"Arkanoid (bootleg with MCU set 2) [Bootleg]";1986;"bootleg (Beta)";NO;arkanoid;YES;arkanoid;-;
arkanoidjbla;"Arkanoid (bootleg with MCU, alt) [Bootleg]";1986;"bootleg";NO;arkanoid;YES;arkanoid;-;
ark1ball;"Arkanoid (bootleg with MCU, harder) [Bootleg]";1986;"bootleg";NO;arkanoid;YES;arkanoid;-;
ark1balla;"Arkanoid (bootleg with MCU, harder, alt) [Bootleg]";1986;"bootleg";NO;arkanoid;YES;arkanoid;-;
arkangc;"Arkanoid (Game Corporation bootleg, set 1) [Bootleg]";1986;"bootleg";NO;arkanoid;YES;arkanoid;-;
arkangc2;"Arkanoid (Game Corporation bootleg, set 2) [Bootleg]";1986;"bootleg";NO;arkanoid;YES;arkanoid;-;
arkanoidj;"Arkanoid (Japan)";1986;"Taito Corporation";NO;arkanoid;YES;arkanoid;-;
arkanoidja;"Arkanoid (Japan, older rev)";1986;"Taito Corporation";NO;arkanoid;YES;arkanoid;-;
arkanoidjb;"Arkanoid (Japan, oldest rev)";1986;"Taito Corporation";NO;arkanoid;YES;arkanoid;-;
arkatayt;"Arkanoid (Tayto bootleg) [Bootleg]";1986;"bootleg";NO;arkanoid;YES;arkanoid;-;
arktayt2;"Arkanoid (Tayto bootleg, harder) [Bootleg]";1986;"bootleg";NO;arkanoid;YES;arkanoid;-;
arkanoidu;"Arkanoid (US)";1986;"Taito America Corporation (Romstar license)";NO;arkanoid;YES;arkanoid;-;
arkanoiduo;"Arkanoid (US, oldest rev)";1986;"Taito America Corporation (Romstar license)";NO;arkanoid;YES;arkanoid;-;
arkanoid;"Arkanoid (World, oldest rev)";1986;"Taito Corporation Japan";YES;-;NO;-;-;
arknoid2b;"Arkanoid - Revenge of DOH (Japan bootleg)";1987;"bootleg";NO;arknoid2;YES;arknoid2;-;
arknoid2j;"Arkanoid - Revenge of DOH (Japan)";1987;"Taito Corporation";NO;arknoid2;YES;arknoid2;-;
arknoid2u;"Arkanoid - Revenge of DOH (US)";1987;"Taito America Corporation (Romstar license)";NO;arknoid2;YES;arknoid2;-;
arknoid2;"Arkanoid - Revenge of DOH (World)";1987;"Taito Corporation Japan";YES;-;NO;-;-;
arkretrnu;"Arkanoid Returns (Ver 2.02A 1997/02/10)";1997;"Taito Corporation";NO;arkretrn;YES;arkretrn;-;
arkretrnj;"Arkanoid Returns (Ver 2.02J 1997/02/10)";1997;"Taito Corporation";NO;arkretrn;YES;arkretrn;-;
arkretrn;"Arkanoid Returns (Ver 2.02O 1997/02/10)";1997;"Taito Corporation";YES;-;NO;-;-;
armwrest;"Arm Wrestling";1985;"Nintendo";YES;-;NO;-;-;
armedf;"Armed Formation";1988;"Nichibutsu";YES;-;NO;-;-;
armedff;"Armed Formation (Fillmore license)";1988;"Nichibutsu (Fillmore license)";NO;armedf;YES;armedf;-;
batriderc;"Armed Police Batrider (China) (Fri Feb 13 1998)";1998;"Raizing / 8ing";NO;batrider;YES;batrider;-;
batrider;"Armed Police Batrider (Europe) (Fri Feb 13 1998)";1998;"Raizing / 8ing";YES;-;NO;-;-;
batriderk;"Armed Police Batrider (Korea) (Fri Feb 13 1998)";1998;"Raizing / 8ing";NO;batrider;YES;batrider;-;
batrideru;"Armed Police Batrider (U.S.A.) (Fri Feb 13 1998)";1998;"Raizing / 8ing";NO;batrider;YES;batrider;-;
batriderhk;"Armed Police Batrider - A Version (Hong Kong) (Mon Dec 22 1997)";1998;"Raizing / 8ing";NO;batrider;YES;batrider;-;
batriderja;"Armed Police Batrider - A Version (Japan) (Mon Dec 22 1997)";1998;"Raizing / 8ing";NO;batrider;YES;batrider;-;
batridert;"Armed Police Batrider - A Version (Taiwan) (Mon Dec 22 1997)";1998;"Raizing / 8ing";NO;batrider;YES;batrider;-;
batriderj;"Armed Police Batrider - B Version (Japan) (Fri Feb 13 1998)";1998;"Raizing / 8ing";NO;batrider;YES;batrider;-;
armorcar;"Armored Car (set 1)";1981;"Stern";YES;-;NO;-;-;
armorcar2;"Armored Car (set 2)";1981;"Stern";NO;armorcar;YES;armorcar;-;
armwarar1;"Armored Warriors (940920 Asia)";1994;"Capcom";NO;armwar;YES;armwar;-;
armwaru1;"Armored Warriors (940920 USA)";1994;"Capcom";NO;armwar;YES;armwar;-;
armwar1d;"Armored Warriors (941011 Europe Phoenix Edition) [Bootleg]";1994;"bootleg";NO;armwar;YES;armwar;-;
armwarr1;"Armored Warriors (941011 Europe)";1994;"Capcom";NO;armwar;YES;armwar;-;
armwara;"Armored Warriors (941024 Asia)";1994;"Capcom";NO;armwar;YES;armwar;-;
armwar;"Armored Warriors (941024 Europe)";1994;"Capcom";YES;-;NO;-;-;
armwaru;"Armored Warriors (941024 USA)";1994;"Capcom";NO;armwar;YES;armwar;-;
aof;"Art of Fighting / Ryuuko no Ken (NGM-044)(NGH-044)";1992;"SNK";YES;neogeo;NO;-;-;
aof2a;"Art of Fighting 2 / Ryuuko no Ken 2 (NGH-056)";1994;"SNK";NO;aof2;YES;aof2;-;
aof2;"Art of Fighting 2 / Ryuuko no Ken 2 (NGM-056)";1994;"SNK";YES;neogeo;NO;-;-;
aof3k;"Art of Fighting 3 - The Path of the Warrior (Korean release)";1996;"SNK";NO;aof3;YES;aof3;-;
aof3;"Art of Fighting 3 - The Path of the Warrior / Art of Fighting - Ryuuko no Ken Gaiden";1996;"SNK";YES;neogeo;NO;-;-;
ashnojoe;"Ashita no Joe (Japan) [Incomplete sound]";1990;"Taito Corporation / Wave";NO;scessjoe;YES;scessjoe;-;
ashuraj;"Ashura Blaster (Japan)";1990;"Taito Corporation";NO;ashura;YES;ashura;-;
