name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;ranking;bestgame;alltime;cabinets;
aof3;Art of Fighting 3 - The Path of the Warrior / Art of Fighting - Ryuuko no Ken Gaiden;1996;SNK;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo.cpp;Mame 0.34b5;16/10/1998;Mame 0.194;31/01/2018;0;4;4;2;1;RASTER;0;HORIZONTAL;320;224;59.185606;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @12 MHz, audiocpu Z80 @4 MHz;Speaker,YM2610 OPNB;lspeaker Speaker, rspeaker Speaker, ymsnd YM2610 OPNB @8 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;memcard,cartridge;Fighter / Versus;Fighter;Art of Fighting;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=lolbnDB4owQ;-;70;NO;NO;NO;YES;English;70 to 80 (Good);-;Normal, VS Mode;YES
astdelux;Asteroids Deluxe (rev 3);1980;Atari;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;asteroid.cpp;Mame 0.26;14/07/1997;Mame 0.194;31/01/2018;0;5;3;1;1;VECTOR;0;-;0;0;61.523438;only_buttons;-;M6502,Atari C012294 POKEY;maincpu M6502 @1.512 MHz, pokey Atari C012294 POKEY @1.512 MHz;Speaker,Discrete Sound,Atari C012294 POKEY;mono Speaker, discrete Discrete Sound, pokey Atari C012294 POKEY @1.512 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Field;Shooter;Asteroids;English;Black & White Vectorial;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=8Ycg94kO7XM;-;0;NO;NO;NO;NO;Black & White Vectorial;80 to 90 (Very Good);1980;1980;NO
asteroid;Asteroids (rev 4);1979;Atari;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;asteroid.cpp;Mame 0.26;14/07/1997;Mame 0.194;31/01/2018;0;5;3;1;1;VECTOR;0;-;0;0;61.523438;only_buttons;-;M6502;maincpu M6502 @1.512 MHz;Speaker,Discrete Sound;mono Speaker, discrete Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Field;Shooter;Asteroids;English;Black & White Vectorial;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=MsWWn7M4GXc;-;100;NO;NO;NO;NO;Black & White Vectorial;70 to 80 (Good);197x;197x;NO
atetris;Tetris (set 1);1988;Atari Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;atetris.cpp;Mame 0.31;25/04/1998;Mame 0.194;31/01/2018;0;1;2;1;1;RASTER;0;HORIZONTAL;336;240;59.922743;joystick (3-way);CRT 15kHz;M6502,Atari C012294 POKEY;maincpu M6502 @1.789772 MHz, pokey1 Atari C012294 POKEY @1.789772 MHz, pokey2 Atari C012294 POKEY @1.789772 MHz;Speaker,Atari C012294 POKEY;mono Speaker, pokey1 Atari C012294 POKEY @1.789772 MHz, pokey2 Atari C012294 POKEY @1.789772 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Puzzle / Drop;Puzzle;Tetris;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;https://archive.org/details/arcade_atetris;https://www.youtube.com/watch?v=2ucRrnjHuos;-;100;NO;NO;YES;YES;English;90 to 100 (Best Games);1988;1988;NO
avsp;Alien vs. Predator (Euro 940520);1994;Capcom;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;cps2.cpp;Mame 0.37b12 (0.48);15/02/2001;Mame 0.194;31/01/2018;0;3;3;2;1;RASTER;0;HORIZONTAL;384;224;59.637405;joystick (8-way);CRT 15kHz;M68000,Z80,DSP16;maincpu M68000 @16 MHz, audiocpu Z80 @8 MHz, qsound:qsound DSP16 @4 MHz;Speaker,Q-Sound;lspeaker Speaker, rspeaker Speaker, qsound Q-Sound @4 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Fighter / 2.5D;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;3P sim;-;https://www.youtube.com/watch?v=N_JL-cJugQk;-;100;NO;NO;YES;NO;English;40 to 50 (Decent);-;40 to 50 (Decent);NO
baddudes;Bad Dudes vs. Dragonninja (US);1988;Data East USA;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;dec0.cpp;Mame 0.31;25/04/1998;Mame 0.194;31/01/2018;0;2;2;1;1;RASTER;0;HORIZONTAL;256;240;57.444853;joystick (8-way);CRT 15kHz;M68000,M6502,I8751;maincpu M68000 @10 MHz, audiocpu M6502 @1.5 MHz, mcu I8751 @8 MHz;Speaker,YM2203 OPN,YM3812 OPL2,OKI MSM6295 ADPCM;mono Speaker, ym1 YM2203 OPN @1.5 MHz, ym2 YM3812 OPL2 @3 MHz, oki OKI MSM6295 ADPCM @1 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;BADDUMP;-;Platform / Fighter Scrolling;Platform;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=9hXp-5qvB0o;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);1988;1988;NO
berzerk;Berzerk (set 1);1980;Stern Electronics;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;berzerk.cpp;Mame 0.29;20/10/1997;Mame 0.194;31/01/2018;0;1;3;1;1;RASTER;0;HORIZONTAL;256;224;59.637405;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @2.5 MHz;Speaker,SSi TSI S14001A,Exidy SFX;mono Speaker, speech SSi TSI S14001A @0.19531 MHz, exidy Exidy SFX;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Shooter Small;Maze;Berzerk;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;https://archive.org/details/arcade_berzerk;https://www.youtube.com/watch?v=Ijj0v8PexpA;-;0;NO;NO;NO;NO;English;20 to 30 (Bad);1980;Cocktail, Upright;NO
bionicc;Bionic Commando (Euro);1987;Capcom;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;bionicc.cpp;Mame 0.34b1;16/08/1998;Mame 0.194;31/01/2018;0;2;2;1;1;RASTER;0;HORIZONTAL;256;224;59.784775;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @12 MHz, audiocpu Z80 @3.579545 MHz;Speaker,Yamaha YM2151 OPM;mono Speaker, ymsnd Yamaha YM2151 OPM @3.579545 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;NODUMP;-;Platform / Shooter Scrolling;Platform;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=AYp2t9vZmyo;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);-;Cocktail, Upright;NO
blazstar;Blazing Star;1998;Yumekobo;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo.cpp;Mame 0.34b5;16/10/1998;Mame 0.195;28/02/2018;0;4;4;2;1;RASTER;0;HORIZONTAL;320;224;59.185606;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @12 MHz, audiocpu Z80 @4 MHz;Speaker,YM2610 OPNB;lspeaker Speaker, rspeaker Speaker, ymsnd YM2610 OPNB @8 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;memcard,cartridge;Shooter / Flying Horizontal;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=QqygPWd0Yj4;-;100;NO;NO;YES;YES;80 to 90 (Very Good);-;Normal, VS Mode;YES;
blktiger;Black Tiger;1987;Capcom;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;blktiger.cpp;Mame 0.29;20/10/1997;Mame 0.194;31/01/2018;0;2;2;1;1;RASTER;0;HORIZONTAL;256;224;60.000000;joystick (8-way);CRT 15kHz;Z80,I8751;maincpu Z80 @6 MHz, audiocpu Z80 @3.579545 MHz, mcu I8751 @6 MHz;Speaker,YM2203 OPN;mono Speaker, ym1 YM2203 OPN @3.579545 MHz, ym2 YM2203 OPN @3.579545 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Fighter Scrolling;Platform;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=NgjYzBKIrQo;-;100;NO;NO;YES;YES;English;70 to 80 (Good);-;Cocktail, Upright;NO
bombjack;Bomb Jack (set 1);1984;Tehkan;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;bombjack.cpp;Mame 0.9;09/03/1997;Mame 0.194;31/01/2018;0;1;2;1;1;RASTER;90;VERTICAL;256;224;60.000000;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @4 MHz, audiocpu Z80 @3 MHz;Speaker,AY-3-8910A PSG;mono Speaker, ay1 AY-3-8910A PSG @1.5 MHz, ay2 AY-3-8910A PSG @1.5 MHz, ay3 AY-3-8910A PSG @1.5 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Run Jump;Platform;BombJack;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=XNrLhKGl2IQ;-;100;NO;NO;YES;NO;English;80 to 90 (Very Good);1984;Cocktail, Upright;NO
bouldash;Boulder Dash / Boulder Dash Part 2 (World);1990;Data East Corporation (licensed from First Star);YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;dec0.cpp;Mame 0.35b5;07/03/1999;Mame 0.194;31/01/2018;0;2;2;1;1;RASTER;0;HORIZONTAL;256;240;57.444853;joystick (4-way);CRT 15kHz;M68000,HuC6280;maincpu M68000 @10 MHz, audiocpu HuC6280 @3 MHz;Speaker,YM2203 OPN,YM3812 OPL2,OKI MSM6295 ADPCM;mono Speaker, ym1 YM2203 OPN @1.5 MHz, ym2 YM3812 OPL2 @3 MHz, oki OKI MSM6295 ADPCM @1 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Digging;Maze;Boulder Dash;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=DUs7FIXJOxk;-;0;NO;NO;NO;NO;English;70 to 80 (Good);1990;Cocktail, Upright;NO
btime;Burger Time (Data East set 1);1982;Data East Corporation;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;btime.cpp;Mame 0.11;16/03/1997;Mame 0.194;31/01/2018;0;1;2;1;1;RASTER;270;VERTICAL;240;240;57.444853;joystick (4-way);CRT 15kHz;DECO CPU-7,M6502;maincpu DECO CPU-7 @1.5 MHz, audiocpu M6502 @0.5 MHz;Speaker,AY-3-8910A PSG,Discrete Sound;mono Speaker, ay1 AY-3-8910A PSG @1.5 MHz, ay2 AY-3-8910A PSG @1.5 MHz, discrete Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Run Jump;Platform;Burger Time;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=uhQGUyCAqWE;-;100;NO;NO;YES;NO;English;90 to 100 (Best Games);1982;1982;NO
btoads;Battletoads;1994;Rare / Electronic Arts;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;btoads.cpp;Mame 0.57;01/01/2002;Mame 0.194;31/01/2018;0;2;3;2;1;RASTER;0;HORIZONTAL;512;224;60.797665;joystick (8-way);CRT 15kHz;TMS34020,Z80,TMS32015;maincpu TMS34020 @32 MHz, audiocpu Z80 @6 MHz, bsmt:bsmt2000 TMS32015 @24 MHz;Speaker,BSMT2000;lspeaker Speaker, rspeaker Speaker, bsmt BSMT2000 @24 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Fighter / 2.5D;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;3P sim;-;https://www.youtube.com/watch?v=SXNOtaRArDg;-;0;NO;NO;NO;NO;English;70 to 80 (Good);1994;1994;YES
bublbobl;Bubble Bobble (Japan, Ver 0.1);1986;Taito Corporation;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;bublbobl.cpp;Mame 0.27;10/08/1997;Mame 0.194;31/01/2018;0;2;2;1;1;RASTER;0;HORIZONTAL;256;224;59.185606;joystick (2-way);CRT 15kHz;Z80,M6801;maincpu Z80 @6 MHz, subcpu Z80 @6 MHz, audiocpu Z80 @3 MHz, mcu M6801 @4 MHz;Speaker,YM2203 OPN,YM3526 OPL;mono Speaker, ym1 YM2203 OPN @3 MHz, ym2 YM3526 OPL @3 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;NODUMP;-;Platform / Run Jump;Platform;Bubble Bobble;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=UGrRhvIPHko;-;100;NO;NO;YES;NO;English;90 to 100 (Best Games);1986;1986;NO
captaven;Captain America and The Avengers (Asia Rev 1.4);1991;Data East Corporation;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;deco32.cpp;Mame 0.58;05/02/2002;Mame 0.194;31/01/2018;0;2;4;2;1;RASTER;0;HORIZONTAL;320;240;57.799650;joystick (8-way);CRT 15kHz;ARM (little),HuC6280;maincpu ARM (little) @7 MHz, audiocpu HuC6280 @2.685 MHz;Speaker,Yamaha YM2151 OPM,OKI MSM6295 ADPCM;lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @3.58 MHz, oki1 OKI MSM6295 ADPCM @1.6875 MHz, oki2 OKI MSM6295 ADPCM @2.1375 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Fighter / 2.5D;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P sim;-;https://www.youtube.com/watch?v=LisaDuiY2Yk;-;0;NO;NO;NO;NO;English;70 to 80 (Good);1991;1991;NO
captcomm;Captain Commando (World 911202);1991;Capcom;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;cps1.cpp;Mame 0.34b4;04/10/1998;Mame 0.194;31/01/2018;0;2;4;1;1;RASTER;0;HORIZONTAL;384;224;59.637405;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @10 MHz, audiocpu Z80 @3.579545 MHz;Speaker,Yamaha YM2151 OPM,OKI MSM6295 ADPCM;mono Speaker, 2151 Yamaha YM2151 OPM @3.579545 MHz, oki OKI MSM6295 ADPCM @1 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Fighter / 2.5D;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P sim;-;https://www.youtube.com/watch?v=1qsf0fGPOPI;-;90;NO;NO;YES;NO;English;60 to 70 (Passable);-;60 to 70 (Passable);YES
circusc;Circus Charlie (level select, set 1);1984;Konami;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;circusc.cpp;Mame 0.30;08/01/1998;Mame 0.195;28/02/2018;0;1;2;1;1;RASTER;90;VERTICAL;256;224;60.000000;joystick (2-way);CRT 15kHz;KONAMI-1,Z80;maincpu KONAMI-1 @2.48 MHz, audiocpu Z80 @3.579545 MHz;Speaker,SN76496,8-Bit R-2R DAC,Discrete Sound;mono Speaker, sn1 SN76496 @1.789772 MHz, sn2 SN76496 @1.789772 MHz, dac 8-Bit R-2R DAC, fltdisc Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Run, Jump & Scrolling;Platform;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=ePiSdgm9ads;-;80;NO;NO;YES;NO;80 to 90 (Very Good);1984;Cocktail, Upright;NO;
