name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;ranking;bestgame;alltime;cabinets;
ckong;Crazy Kong;1981;Kyoei / Falcon;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;cclimber.cpp;Mame 0.2;09/02/97;Mame 0.195;28/02/18;0;1;2;1;1;RASTER;270;VERTICAL;256;224;60.000000;joystick (4-way);CRT 15kHz;Z80;maincpu Z80 @3.72 MHz;Speaker,AY-3-8910A PSG,Samples;speaker Speaker, cclimber_audio:aysnd AY-3-8910A PSG @1.536 MHz, cclimber_audio:samples Samples;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Run Jump;Platform;Crazy Kong;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;https://archive.org/details/arcade_ckong;https://www.youtube.com/watch?v=Y5o0EHtb1Hk;-;0;NO;NO;NO;NO;90 to 100 (Best Games);-;Cocktail, Upright;NO;
commando;Commando (World);1985;Capcom;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;commando.cpp;Mame 0.22;25/05/97;Mame 0.194;31/01/18;0;2;2;1;1;RASTER;270;VERTICAL;256;224;60.000000;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @4 MHz, audiocpu Z80 @3 MHz;Speaker,YM2203 OPN;mono Speaker, ym1 YM2203 OPN @1.5 MHz, ym2 YM2203 OPN @1.5 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Walking;Shooter;Commando;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=JoH01ohNySw;-;0;NO;NO;NO;NO;English;70 to 80 (Good);1985;Cocktail, Upright, Upright Two Players;NO
congo;Congo Bongo (Rev C, 2 board stack);1983;Sega;YES;-;NO;-;congo;YES;NO;NO;-;NO;YES;NO;YES;zaxxon.cpp;Mame 0.10;13/03/97;Mame 0.194;31/01/18;0;1;2;1;1;RASTER;90;VERTICAL;256;224;59.999408;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @3.4125 MHz, audiocpu Z80 @4 MHz;Speaker,SN76489A,Samples;speaker Speaker, sn1 SN76489A @4 MHz, sn2 SN76489A @1 MHz, samples Samples;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Run Jump;Platform;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;https://archive.org/details/arcade_congo;https://www.youtube.com/watch?v=Lg_6ZXEV_0I;-;0;NO;NO;NO;NO;English;70 to 80 (Good);1983;Cocktail, Upright;NO
contra;Contra (US / Asia, set 1);1987;Konami;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;contra.cpp;Mame 0.33b7;21/06/98;Mame 0.194;31/01/18;0;2;2;2;1;RASTER;90;VERTICAL;280;224;60.000000;joystick (8-way);CRT 15kHz;HD6309E,MC6809E;maincpu HD6309E @3 MHz, audiocpu MC6809E @3 MHz;Speaker,Yamaha YM2151 OPM;lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @3.579545 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;NODUMP;-;Platform / Shooter Scrolling;Platform;Contra;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=e4nXQRcB9lM;-;0;NO;NO;YES;NO;English;70 to 80 (Good);1987;1987;NO
crush;Crush Roller (set 1);1981;Alpha Denshi Co. / Kural Samno Electric, Ltd.;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;pacman.cpp;Mame 0.1;05/02/97;Mame 0.195;28/02/18;0;0;2;1;1;RASTER;90;VERTICAL;288;224;60.606061;joystick (4-way);CRT 15kHz;Z80;maincpu Z80 @3.72 MHz;Speaker,Namco;mono Speaker, namco Namco @0.96 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Paint;Maze;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;https://archive.org/details/arcade_crush;https://www.youtube.com/watch?v=dQXh69_sIXs;-;0;NO;NO;NO;NO;90 to 100 (Best Games);-;Cocktail, Upright;NO;
cyvern;Cyvern - The Dragon Weapons (US);1998;Kaneko;YES;skns;NO;-;-;YES;NO;NO;skns;NO;YES;NO;NO;suprnova.cpp;Mame 0.62;12/11/02;Mame 0.195;28/02/18;0;2;2;2;1;RASTER;90;VERTICAL;320;240;59.597100;joystick (8-way);CRT 15kHz;SH-2;maincpu SH-2 @28.638 MHz;Speaker,Yamaha YMZ280B PCMD8;lspeaker Speaker, rspeaker Speaker, ymz Yamaha YMZ280B PCMD8 @16.666666 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / Flying Vertical;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=2_qhm4xWf8c;-;0;NO;NO;NO;YES;80 to 90 (Very Good);1998;1998;NO;
digdug;Dig Dug (rev 2);1982;Namco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;galaga.cpp;Mame 0.26;14/07/97;Mame 0.194;31/01/18;0;1;2;1;1;RASTER;90;VERTICAL;288;224;60.606061;joystick (4-way);CRT 15kHz;Z80,MB8843;maincpu Z80 @3.72 MHz, sub Z80 @3.72 MHz, sub2 Z80 @3.72 MHz, 51xx:mcu MB8843 @1.536 MHz, 53xx:mcu MB8843 @1.536 MHz;Speaker,Namco;mono Speaker, namco Namco @0.96 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Digging;Maze;Dig Dug;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=zKdkCijjYTc;-;80;NO;NO;NO;NO;English;90 to 100 (Best Games);1982;Cocktail, Upright;NO
digdug2;Dig Dug II (New Ver.);1985;Namco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;mappy.cpp;Mame 0.27;10/08/97;Mame 0.194;31/01/18;0;2;2;1;1;RASTER;90;VERTICAL;288;224;60.606061;joystick (4-way);CRT 15kHz;MC6809E;maincpu MC6809E @1.536 MHz, sub MC6809E @1.536 MHz;Speaker,Namco 15xx;speaker Speaker, namco Namco 15xx @0.24 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Collect;Maze;Dig Dug;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=fUcx7jg06W8;-;0;NO;NO;NO;NO;English;80 to 90 (Very Good);-;Cocktail, Upright;NO
dkong;Donkey Kong (US set 1);1981;Nintendo of America;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;dkong.cpp;Mame 0.3;13/02/97;Mame 0.194;31/01/18;0;1;1;1;1;RASTER;90;VERTICAL;256;224;60.606061;joystick (4-way);CRT 15kHz;Z80,Intel 8257 DMA Controller,MB8884;maincpu Z80 @3.72 MHz, dma8257 Intel 8257 DMA Controller @3.72 MHz, soundcpu MB8884 @6 MHz;Speaker,Discrete Sound;mono Speaker, discrete Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Run Jump;Platform;Donkey Kong;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=qUb97eM45UA;-;80;NO;NO;YES;NO;English;90 to 100 (Best Games);1981;Cocktail, Upright;NO
dkong3;Donkey Kong 3 (US);1983;Nintendo of America;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;dkong.cpp;Mame 0.11;16/03/97;Mame 0.194;31/01/18;0;1;3;1;1;RASTER;90;VERTICAL;256;224;60.606061;joystick (4-way);CRT 15kHz;Z80,N2A03;maincpu Z80 @4 MHz, n2a03a N2A03 @1.789772 MHz, n2a03b N2A03 @1.789772 MHz;N2A03 APU,Speaker;n2a03a:nesapu N2A03 APU @1.789772 MHz, n2a03b:nesapu N2A03 APU @1.789772 MHz, mono Speaker;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Run Jump;Platform;Donkey Kong;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=151dtX9ClOM;-;0;NO;NO;NO;NO;English;70 to 80 (Good);1983;Cocktail, Upright;NO
dkongjr;Donkey Kong Junior (US set F-2);1982;Nintendo of America;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;dkong.cpp;Mame 0.5;20/02/97;Mame 0.194;31/01/18;0;1;1;1;1;RASTER;90;VERTICAL;256;224;60.606061;joystick (4-way);CRT 15kHz;Z80,Intel 8257 DMA Controller,MB8884;maincpu Z80 @3.72 MHz, dma8257 Intel 8257 DMA Controller @3.72 MHz, soundcpu MB8884 @6 MHz;Speaker,Discrete Sound;mono Speaker, discrete Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Run Jump;Platform;Donkey Kong;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=v9yfoHrUzzc;-;0;NO;NO;NO;NO;English;90 to 100 (Best Games);1982;Cocktail, Upright;NO
docastle;Mr. Do's Castle (set 1);1983;Universal;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;docastle.cpp;Mame 0.12;23/03/97;Mame 0.194;31/01/18;0;2;2;1;1;RASTER;270;VERTICAL;240;192;59.659091;joystick (4-way);CRT 15kHz;Z80;maincpu Z80 @4 MHz, slave Z80 @4 MHz, cpu3 Z80 @4 MHz;Speaker,SN76489A;mono Speaker, sn1 SN76489A @4 MHz, sn2 SN76489A @4 MHz, sn3 SN76489A @4 MHz, sn4 SN76489A @4 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;PRELIMINARY;GOOD;GOOD;-;Platform / Run Jump;Platform;Mr. Do!;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;https://archive.org/details/arcade_docastle;https://www.youtube.com/watch?v=fuLy-0ACRls;-;0;NO;NO;NO;NO;English;90 to 100 (Best Games);-;Cocktail, Upright;NO
drtoppel;Dr. Toppel's Adventure (World);1987;Kaneko / Taito Corporation Japan;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;tnzs.cpp;Mame 0.36rc1;26/02/00;Mame 0.195;28/02/18;0;2;2;1;1;RASTER;90;VERTICAL;256;224;60.000000;joystick (8-way);CRT 15kHz;Z80,I8742;maincpu Z80 @6 MHz, sub Z80 @6 MHz, mcu I8742 @6 MHz;Speaker,YM2203 OPN;speaker Speaker, ymsnd YM2203 OPN @3 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;NODUMP;-;Shooter / Flying Vertical;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=f4T4Y1RCqmw;-;0;NO;NO;NO;NO;90 to 100 (Best Games);1987;Cocktail, Upright;NO;
frogger;Frogger;1981;Konami;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;galaxian.cpp;Mame 0.6;23/02/97;Mame 0.194;31/01/18;0;0;2;1;1;RASTER;90;VERTICAL;768;224;60.606061;joystick (4-way);CRT 15kHz;Z80;maincpu Z80 @3.72 MHz, audiocpu Z80 @1.789772 MHz;Speaker,AY-3-8910A PSG,Discrete Sound;speaker Speaker, 8910.0 AY-3-8910A PSG @1.789772 MHz, konami Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Cross;Maze;Frogger;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=5a53Jm3wmTU;-;100;NO;NO;YES;NO;English;90 to 100 (Best Games);1981;Cocktail, Upright;NO
galaga;Galaga (Namco rev. B);1981;Namco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;galaga.cpp;Mame 0.21;12/05/97;Mame 0.194;31/01/18;0;1;2;1;1;RASTER;90;VERTICAL;288;224;60.606061;joystick (2-way);CRT 15kHz;Z80,MB8843,MB8844;maincpu Z80 @3.72 MHz, sub Z80 @3.72 MHz, sub2 Z80 @3.72 MHz, 51xx:mcu MB8843 @1.536 MHz, 54xx:mcu MB8844 @1.536 MHz;Speaker,Namco,Discrete Sound;mono Speaker, namco Namco @0.96 MHz, discrete Discrete Sound;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / Gallery;Shooter;Galaxian;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=R5C4LRO2_p8;-;100;NO;NO;NO;NO;English;90 to 100 (Best Games);1981;Cocktail, Upright;NO
galaga88;Galaga '88;1987;Namco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;namcos1.cpp;Mame 0.36b4;04/09/99;Mame 0.195;28/02/18;0;3;2;2;1;RASTER;270;VERTICAL;288;224;60.606061;joystick (8-way);CRT 15kHz;MC6809E,HD63701;maincpu MC6809E @1.536 MHz, subcpu MC6809E @1.536 MHz, audiocpu MC6809E @1.536 MHz, mcu HD63701 @6.144 MHz;Speaker,Yamaha YM2151 OPM,Namco CUS30,8-Bit R-2R DAC;lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @3.57958 MHz, namco Namco CUS30 @0.12 MHz, dac0 8-Bit R-2R DAC, dac1 8-Bit R-2R DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Gallery;Shooter;Galaxian;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=hgrm8ptZ6ZU;-;0;NO;NO;NO;NO;90 to 100 (Best Games);1987;1987;NO;
galaxian;Galaxian (Namco set 1);1979;Namco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;galaxian.cpp;Mame 0.5;20/02/97;Mame 0.194;31/01/18;0;1;2;1;1;RASTER;90;VERTICAL;768;224;60.606061;joystick (2-way);CRT 15kHz;Z80;maincpu Z80 @3.72 MHz;Speaker,Galaxian Custom Sound,Discrete Sound;speaker Speaker, cust Galaxian Custom Sound, discrete Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Gallery;Shooter;Galaxian;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=oT4V-50o8xM;-;0;NO;NO;NO;NO;English;90 to 100 (Best Games);197x;Cocktail, Upright;NO
gaplus;Gaplus (GP2 rev. B);1984;Namco;YES;-;NO;-;gaplus;YES;NO;NO;-;NO;YES;NO;YES;gaplus.cpp;Mame 0.35b9;30/03/99;Mame 0.195;28/02/18;0;1;2;1;1;RASTER;90;VERTICAL;288;224;60.606060;joystick (8-way);CRT 15kHz;MC6809E,MB8843;maincpu MC6809E @1.536 MHz, sub MC6809E @1.536 MHz, sub2 MC6809E @1.536 MHz, 62xx:mcu MB8843 @2.48 MHz;Speaker,Namco 15xx,Samples;mono Speaker, namco Namco 15xx @0.24 MHz, samples Samples;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / Gallery;Shooter;Galaxian;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=uDBZz3O2HwU;-;0;NO;NO;NO;NO;90 to 100 (Best Games);1984;Cocktail, Upright;NO;
