name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;
phoenix;Phoenix (Amstar);1980;Amstar;YES;-;NO;-;-;
pitfall2;Pitfall II (315-5093);1985;Sega;YES;-;NO;-;-;
pnyaa;Pochi and Nyaa;2003;Aiky / Taito;YES;neogeo;NO;-;-;
pooyan;Pooyan;1982;Konami;YES;-;NO;-;-;
popnpop;Pop'n Pop (Ver 2.07O 1998/02/09);1997;Taito Corporation;YES;-;NO;-;-;
popeye;Popeye (revision D);1982;Nintendo;YES;-;NO;-;-;
pdrift;Power Drift (World, Rev A) [Select Auto-Center preset in Input Configuration];1988;Sega;YES;-;NO;-;-;
preisle2;Prehistoric Isle 2;1999;Yumekobo;YES;neogeo;NO;-;-;
progear;Progear (010117 USA);2001;Capcom / Cave;YES;-;NO;-;-;
puckman;Puck Man (Japan set 1);1980;Namco;YES;-;NO;-;-;
pulstar;Pulstar;1995;Aicom;YES;neogeo;NO;-;-;
puzzloop;Puzz Loop (Europe, v0.94);1998;Mitchell;YES;skns;NO;-;-;
pzloop2;Puzz Loop 2 (010302 Euro);2001;Mitchell, distritued by Capcom;YES;-;NO;-;-;
pbobble;Puzzle Bobble (Japan, B-System);1994;Taito Corporation;YES;-;NO;-;-;
pbobblen;Puzzle Bobble / Bust-A-Move (Neo-Geo) (NGM-083);1994;Taito;YES;neogeo;NO;-;-;
pbobble2;Puzzle Bobble 2 (Ver 2.3O 1995/07/31);1995;Taito Corporation Japan;YES;-;NO;-;-;
pbobbl2n;Puzzle Bobble 2 / Bust-A-Move Again (Neo-Geo);1999;Taito (SNK license);YES;neogeo;NO;-;-;
pbobble3;Puzzle Bobble 3 (Ver 2.1O 1996/09/27);1996;Taito Corporation;YES;-;NO;-;-;
pbobble4;Puzzle Bobble 4 (Ver 2.04O 1997/12/19);1997;Taito Corporation;YES;-;NO;-;-;
qbert;Q*bert (US set 1);1982;Gottlieb;YES;-;NO;-;-;
rtype;R-Type (World);1987;Irem;YES;-;NO;-;-;
rtype2;R-Type II;1989;Irem;YES;-;NO;-;-;
rachero;Racing Hero (FD1094 317-0144);1989;Sega;YES;-;NO;-;-;
rotd;Rage of the Dragons (NGM-264?);2002;Evoga / Playmore;YES;neogeo;NO;-;-;
raiden;Raiden (set 1);1990;Seibu Kaihatsu;YES;-;NO;-;-;
raiden2;Raiden II (US, set 1);1993;Seibu Kaihatsu (Fabtek license);YES;-;NO;-;-;
raiders5;Raiders5;1985;UPL;YES;-;NO;-;-;
rmpgwt;Rampage: World Tour (rev 1.3);1997;Midway;YES;-;NO;-;-;
rastan;Rastan (World Rev 1);1987;Taito Corporation Japan;YES;-;NO;-;-;
rbff1;Real Bout Fatal Fury / Real Bout Garou Densetsu (NGM-095)(NGH-095);1995;SNK;YES;neogeo;NO;-;-;
rbff2;Real Bout Fatal Fury 2 - The Newcomers / Real Bout Garou Densetsu 2 - the newcomers (NGM-2400);1998;SNK;YES;neogeo;NO;-;-;
rbffspec;Real Bout Fatal Fury Special / Real Bout Garou Densetsu Special;1996;SNK;YES;neogeo;NO;-;-;
recalh;Recalhorn (Ver 1.42J 1994/5/11) (Prototype) [Prototype];1994;Taito Corporation;YES;-;NO;-;-;
redearth;Red Earth / War-Zard (Euro 961121);1996;Capcom;YES;-;NO;-;-;
rocnrope;Roc'n Rope;1983;Konami;YES;-;NO;-;-;
rthunder;Rolling Thunder (rev 3);1986;Namco;YES;-;NO;-;-;
rthun2;Rolling Thunder 2;1990;Namco;YES;-;NO;-;-;
rygar;Rygar (US set 1);1986;Tecmo;YES;-;NO;-;-;
salamand;Salamander (version D);1986;Konami;YES;-;NO;-;-;
samuraia;Samurai Aces (World);1993;Psikyo / Banpresto;YES;-;NO;-;-;
samsho;Samurai Shodown / Samurai Spirits (NGM-045);1993;SNK;YES;neogeo;NO;-;-;
samsho2;Samurai Shodown II / Shin Samurai Spirits - Haohmaru jigokuhen (NGM-063)(NGH-063);1994;SNK;YES;neogeo;NO;-;-;
samsho4;Samurai Shodown IV - Amakusa's Revenge / Samurai Spirits - Amakusa Kourin (NGM-222)(NGH-222);1996;SNK;YES;neogeo;NO;-;-;
samsho5;Samurai Shodown V / Samurai Spirits Zero (NGM-2700);2003;Yuki Enterprise / SNK Playmore;YES;neogeo;NO;-;-;
samsh5sp;Samurai Shodown V Special / Samurai Spirits Zero Special (NGM-2720);2004;Yuki Enterprise / SNK Playmore;YES;neogeo;NO;-;-;
scramble;Scramble;1981;Konami;YES;-;NO;-;-;
shdancer;Shadow Dancer (set 3, US);1989;Sega;YES;-;NO;-;-;
shocktro;Shock Troopers (set 1);1997;Saurus;YES;neogeo;NO;-;-;
shocktr2;Shock Troopers - 2nd Squad;1998;Saurus;YES;neogeo;NO;-;-;
svcpcb;SNK vs. Capcom - SVC Chaos (JAMMA PCB, set 1);2003;SNK Playmore;YES;-;NO;-;-;
svc;SNK vs. Capcom - SVC Chaos (NGM-2690)(NGH-2690);2003;SNK Playmore;YES;neogeo;NO;-;-;
snowbros;Snow Bros. - Nick & Tom (set 1);1990;Toaplan;YES;-;NO;-;-;
snowbro3;Snow Brothers 3 - Magical Adventure [Bootleg];2002;bootleg;YES;-;NO;-;-;
sonson;Son Son;1984;Capcom;YES;-;NO;-;-;
invaders;Space Invaders / Space Invaders M;1978;Taito / Midway;YES;-;NO;-;-;
spacedx;Space Invaders DX (US, v2.1);1994;Taito Corporation;YES;-;NO;-;-;
sci;Special Criminal Investigation (World set 1);1989;Taito Corporation Japan;YES;-;NO;-;-;
sf;Street Fighter (US, set 1);1987;Capcom;YES;-;NO;-;-;
sfa;Street Fighter Alpha - warriors' dreams (950727 Euro);1995;Capcom;YES;-;NO;-;-;
sfa2;Street Fighter Alpha 2 (960229 Euro);1996;Capcom;YES;-;NO;-;-;
sfa3;Street Fighter Alpha 3 (980904 Euro);1998;Capcom;YES;-;NO;-;-;
sf2;Street Fighter II - The World Warrior (910522 etc);1991;Capcom;YES;-;NO;-;-;
sf2ce;Street Fighter II' - Champion Edition (street fighter 2' 920513 etc);1992;Capcom;YES;-;NO;-;-;
sf2hf;Street Fighter II' - Hyper Fighting (street fighter 2' T 921209 ETC);1992;Capcom;YES;-;NO;-;-;
sfiii2;Street Fighter III 2nd Impact: Giant Attack (USA 970930);1997;Capcom;YES;-;NO;-;-;
sfiii3;Street Fighter III 3rd Strike: Fight for the Future (Euro 990608);1999;Capcom;YES;-;NO;-;-;
sfiii;Street Fighter III: New Generation (Euro 970204);1997;Capcom;YES;-;NO;-;-;
strider;Strider (US set 1);1989;Capcom;YES;-;NO;-;-;
s1945;Strikers 1945;1995;Psikyo;YES;-;NO;-;-;
s1945ii;Strikers 1945 II;1997;Psikyo;YES;-;NO;-;-;
s1945iii;Strikers 1945 III (World) / Strikers 1999 (Japan);1999;Psikyo;YES;-;NO;-;-;
s1945p;Strikers 1945 Plus;1999;Psikyo;YES;neogeo;NO;-;-;
ssriders;Sunset Riders (4 Players ver. EAC);1991;Konami;YES;-;NO;-;-;
scontra;Super Contra;1988;Konami;YES;-;NO;-;-;
sgemf;Super Gem Fighter Mini Mix (970904 USA);1997;Capcom;YES;-;NO;-;-;
shangon;Super Hang-On (sitdown/upright, unprotected);1987;Sega;YES;-;NO;-;-;
superpac;Super Pac-Man;1982;Namco;YES;-;NO;-;-;
spang;Super Pang (World 900914);1990;Mitchell;YES;-;NO;-;-;
spnchout;Super Punch-Out!! (Rev B);1984;Nintendo;YES;-;NO;-;-;
spf2t;Super Puzzle Fighter II Turbo (Super Puzzle Fighter 2 Turbo 960529 Euro);1996;Capcom;YES;-;NO;-;-;
ssf2;Super Street Fighter II - the new challengers (super street fighter 2 931005 etc);1993;Capcom;YES;-;NO;-;-;
szaxxon;Super Zaxxon;1982;Sega;YES;-;NO;-;zaxxon;
tbowl;Tecmo Bowl (World?);1987;Tecmo;YES;-;NO;-;-;
tmnt2;Teenage Mutant Ninja Turtles - Turtles in Time (4 Players ver. UAA);1991;Konami;YES;-;NO;-;-;
atetris;Tetris (set 1) [No sound];1988;Atari Games;YES;-;NO;-;-;
tgm2;Tetris the Absolute The Grand Master 2;2000;Arika;YES;-;NO;-;-;
irrmaze;The Irritating Maze / Ultra Denryu Iraira Bou;1997;SNK / Saurus;YES;neogeo;NO;-;-;
kof94;The King of Fighters '94 (NGM-055)(NGH-055);1994;SNK;YES;neogeo;NO;-;-;
kof95;The King of Fighters '95 (NGM-084);1995;SNK;YES;neogeo;NO;-;-;
kof96;The King of Fighters '96 (NGM-214);1996;SNK;YES;neogeo;NO;-;-;
kof97;The King of Fighters '97 (NGM-2320);1997;SNK;YES;neogeo;NO;-;-;
kof98;The King of Fighters '98 - The Slugfest / King of Fighters '98 - dream match never ends (NGM-2420);1998;SNK;YES;neogeo;NO;-;-;
kof99;The King of Fighters '99 - Millennium Battle (NGM-2510);1999;SNK;YES;neogeo;NO;-;-;
kof2000;The King of Fighters 2000 (NGM-2570) (NGH-2570);2000;SNK;YES;neogeo;NO;-;-;
kof2001;The King of Fighters 2001 (NGM-262?);2001;SNK / Eolith;YES;neogeo;NO;-;-;
kof2002;The King of Fighters 2002 (NGM-2650)(NGH-2650);2002;Eolith / Playmore;YES;neogeo;NO;-;-;
kof2003;The King of Fighters 2003 (NGM-2710);2003;SNK Playmore;YES;neogeo;NO;-;-;
lastblad;The Last Blade / Bakumatsu Roman - Gekka no Kenshi (NGM-2340);1997;SNK;YES;neogeo;NO;-;-;
lastbld2;The Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekka no Kenshi (NGM-2430)(NGH-2430);1998;SNK;YES;neogeo;NO;-;-;
silkroad;The Legend of Silkroad;1999;Unico;YES;-;NO;-;-;
tnzs;The NewZealand Story (World, newer);1988;Taito Corporation Japan;YES;-;NO;-;-;
punisher;The Punisher (930422 etc);1993;Capcom;YES;-;NO;-;-;
simpsons;The Simpsons (4 Players World, set 1);1991;Konami;YES;-;NO;-;-;
srumbler;The Speed Rumbler (set 1);1986;Capcom;YES;-;NO;-;-;
ssideki4;The Ultimate 11 - The SNK Football Championship / Tokuten Ou - Honoo no Libero;1996;SNK;YES;neogeo;NO;-;-;
timeplt;Time Pilot;1982;Konami;YES;-;NO;-;-;
tp84;Time Pilot '84 (set 1);1984;Konami;YES;-;NO;-;-;
toypop;Toypop;1986;Namco;YES;-;NO;-;-;
trackfld;Track & Field;1983;Konami;YES;-;NO;-;-;
triplep;Triple Punch (set 1);1982;KKI;YES;-;NO;-;-;
truxton2;Truxton II;1992;Toaplan;YES;-;NO;-;-;
toutrun;Turbo Out Run (Out Run upgrade, FD1094 317-0118);1989;Sega;YES;-;NO;-;-;
turtles;Turtles;1981;Konami (Stern license);YES;-;NO;-;-;
umk3;Ultimate Mortal Kombat 3 (rev 1.2);1994;Midway;YES;-;NO;-;-;
uccops;Undercover Cops (World);1992;Irem;YES;-;NO;-;-;
upndown;Up'n Down (315-5030);1983;Sega;YES;-;NO;-;-;
vhunt2;Vampire Hunter 2 - darkstalkers revenge (970929 Japan);1997;Capcom;YES;-;NO;-;-;
vsav;Vampire Savior - the lord of vampire (970519 Euro);1997;Capcom;YES;-;NO;-;-;
vsav2;Vampire Savior 2 - the lord of vampire (970913 Japan);1997;Capcom;YES;-;NO;-;-;
varth;Varth - operation thunderstorm (920714 etc);1992;Capcom;YES;-;NO;-;-;
vasara;Vasara;2000;Visco;YES;-;NO;-;-;
vasara2;Vasara 2 (set 1);2001;Visco;YES;-;NO;-;-;
viewpoin;Viewpoint;1992;Sammy / Aicom;YES;neogeo;NO;-;-;
volfied;Volfied (World, revision 1);1989;Taito Corporation Japan;YES;-;NO;-;-;
vulcan;Vulcan Venture (New);1988;Konami;YES;-;NO;-;-;
wakuwak7;Waku Waku 7;1996;Sunsoft;YES;neogeo;NO;-;-;
welltris;Welltris - Alexey Pajitnov's (World?, 2 players);1991;Video System Co.;YES;-;NO;-;-;
wboy;Wonder Boy (set 1, 315-5177);1986;Sega (Escape License);YES;-;NO;-;-;
wrally;World Rally (Version 1.0, Checksum 0E56);1993;Gaelco;YES;-;NO;-;-;
xmen;X-Men (4 Players ver UBB);1992;Konami;YES;-;NO;-;-;
xmcota;X-Men - children of the atom (950331 Euro);1995;Capcom;YES;-;NO;-;-;
xmvsf;X-Men vs Street Fighter (961004 Euro);1996;Capcom;YES;-;NO;-;-;
xexex;Xexex (ver EAA);1991;Konami;YES;-;NO;-;-;
yiear;Yie Ar Kung-Fu (program code I);1985;Konami;YES;-;NO;-;-;
zaxxon;Zaxxon (set 1, rev D);1982;Sega;YES;-;NO;-;-;
zombraid;Zombie Raid (9/28/95, US);1995;American Sammy;YES;-;NO;-;-;
zupapa;Zupapa!;2001;SNK;YES;neogeo;NO;-;-;
