name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;
wsbp03;"World Series Baseball (USA, Prototype, 19940218)";1994;"Sega";NO;wsb;YES;wsb;-;
wsbp02;"World Series Baseball (USA, Prototype, 19940304)";1994;"Sega";NO;wsb;YES;wsb;-;
wsbp01;"World Series Baseball (USA, Prototype, 19940527)";1994;"Sega";NO;wsb;YES;wsb;-;
worldts;"World Trophy Soccer (USA)";1992;"Virgin Games";NO;euroclub;YES;euroclub;-;
worms;"Worms (Euro)";1995;"Ocean";YES;-;NO;-;-;
wormsp;"Worms (Euro, Prototype)";1995;"Ocean";NO;worms;YES;worms;-;
wrestwar;"Wrestle War (Euro, Jpn)";1991;"Sega";YES;-;NO;-;-;
wrestwarp;"Wrestle War (Jpn, Prototype)";1991;"Sega";NO;wrestwar;YES;wrestwar;-;
wrstball;"Wrestleball (Jpn)";1991;"Namcot";NO;powerbal;YES;powerbal;-;
wukong;"Wu Kong Wai Zhuan (Chi)";1996;"Ming";YES;-;NO;-;-;
wwfraw;"WWF Raw (World)";1994;"Acclaim Entertainment";YES;-;NO;-;-;
wwfroyal;"WWF Royal Rumble (World)";1994;"Flying Edge";YES;-;NO;-;-;
wwfsup;"WWF Super WrestleMania (Euro, USA)";1992;"Flying Edge";YES;-;NO;-;-;
wwfag;"WWF WrestleMania - The Arcade Game (Euro, USA)";1995;"Acclaim Entertainment";YES;-;NO;-;-;
wwfagp;"WWF WrestleMania - The Arcade Game (USA, Prototype)";1995;"Acclaim Entertainment";NO;wwfag;YES;wwfag;-;
xmen;"X-Men (Euro)";1993;"Sega";YES;-;NO;-;-;
xmenu;"X-Men (USA)";1993;"Sega";NO;xmen;YES;xmen;-;
xmen2;"X-Men 2 - Clone Wars (Euro, USA)";1995;"Sega";YES;-;NO;-;-;
xmen2p19;"X-Men 2 - Clone Wars (Prototype, 19940506)";1994;"Sega";NO;xmen2;YES;xmen2;-;
xmen2p18;"X-Men 2 - Clone Wars (Prototype, 19940510)";1994;"Sega";NO;xmen2;YES;xmen2;-;
xmen2p17;"X-Men 2 - Clone Wars (Prototype, 19941018)";1994;"Sega";NO;xmen2;YES;xmen2;-;
xmen2p16;"X-Men 2 - Clone Wars (Prototype, 19941117)";1994;"Sega";NO;xmen2;YES;xmen2;-;
xmen2p15;"X-Men 2 - Clone Wars (Prototype, 19941123)";1994;"Sega";NO;xmen2;YES;xmen2;-;
xmen2p14;"X-Men 2 - Clone Wars (Prototype, 19941128)";1994;"Sega";NO;xmen2;YES;xmen2;-;
xmen2p13;"X-Men 2 - Clone Wars (Prototype, 19941130)";1994;"Sega";NO;xmen2;YES;xmen2;-;
xmen2p12;"X-Men 2 - Clone Wars (Prototype, 19941202)";1994;"Sega";NO;xmen2;YES;xmen2;-;
xmen2p11;"X-Men 2 - Clone Wars (Prototype, 19941203)";1994;"Sega";NO;xmen2;YES;xmen2;-;
xmen2p10;"X-Men 2 - Clone Wars (Prototype, 19941206)";1994;"Sega";NO;xmen2;YES;xmen2;-;
xmen2p09;"X-Men 2 - Clone Wars (Prototype, 19941207)";1994;"Sega";NO;xmen2;YES;xmen2;-;
xmen2p08;"X-Men 2 - Clone Wars (Prototype, 19941208)";1994;"Sega";NO;xmen2;YES;xmen2;-;
xmen2p07;"X-Men 2 - Clone Wars (Prototype, 19941209)";1994;"Sega";NO;xmen2;YES;xmen2;-;
xmen2p06;"X-Men 2 - Clone Wars (Prototype, 19941210)";1994;"Sega";NO;xmen2;YES;xmen2;-;
xmen2p04;"X-Men 2 - Clone Wars (Prototype, 19941211)";1994;"Sega";NO;xmen2;YES;xmen2;-;
xmen2p05;"X-Men 2 - Clone Wars (Prototype, 19941211-A)";1994;"Sega";NO;xmen2;YES;xmen2;-;
xmen2p03;"X-Men 2 - Clone Wars (Prototype, 19941214)";1994;"Sega";NO;xmen2;YES;xmen2;-;
xmen2p02;"X-Men 2 - Clone Wars (Prototype, 19941215)";1994;"Sega";NO;xmen2;YES;xmen2;-;
xmen2p01;"X-Men 2 - Clone Wars (Prototype, 19941216)";1994;"Sega";NO;xmen2;YES;xmen2;-;
xpertsp;"X-perts (Prototype)";1996;"Sega";NO;xperts;YES;xperts;-;
xperts;"X-perts (USA)";1996;"Sega";YES;-;NO;-;-;
xdr;"XDR - X Dazedly Ray (Jpn)";1990;"Unipac";YES;-;NO;-;-;
xenon2;"Xenon 2 - Megablast (Euro)";1992;"Virgin Games";YES;-;NO;-;-;
xiaomo;"Xiao Monv - Magic Girl (Chi)";199?;"<unlicensed>";YES;-;NO;-;-;
xinqig;"Xin Qi Gai Wang Zi (Chi)";1996;"C&E";YES;-;NO;-;-;
xinqig1;"Xin Qi Gai Wang Zi (Chi, Alt)";1996;"C&E";NO;xinqig;YES;xinqig;-;
yasech;"Ya Se Chuan Shuo (Chi)";1995;"Chuanpu Technologies";YES;-;NO;-;-;
yangji;"Yang Jia Jiang - Yang Warrior Family (Chi)";199?;"<unlicensed>";YES;-;NO;-;-;
yogibear;"Yogi Bear's Cartoon Capers (Euro)";1994;"Empire Interactive";YES;-;NO;-;-;
ys3j;"Ys - Wanderers from Ys (Jpn)";1991;"Reno";NO;ys3;YES;ys3;-;
ys3;"Ys III (USA)";1991;"Renovation";YES;-;NO;-;-;
yuyumt;"Yu Yu Hakusho - Makyou Toitsusen (Jpn)";1994;"Sega";NO;yuyusf;YES;yuyusf;-;
yuyusf;"Yu Yu Hakusho - Sunset Fighters (Bra)";199?;"Tec Toy";YES;-;NO;-;-;
yuyug;"Yu Yu Hakusho Gaiden (Jpn)";1994;"Sega";YES;-;NO;-;-;
zanyasha;"Zan Yasha Enbukyoku (Jpn)";1991;"Wolf Team";YES;-;NO;-;-;
zanygolf1;"Zany Golf (Euro, USA)";1990;"Electronic Arts";NO;zanygolf;YES;zanygolf;-;
zanygolf;"Zany Golf (Euro, USA, v1.1)";1990;"Electronic Arts";YES;-;NO;-;-;
zero;"Zero the Kamikaze Squirrel (Euro)";1994;"SunSoft";YES;-;NO;-;-;
zerou;"Zero the Kamikaze Squirrel (USA)";1994;"SunSoft";NO;zero;YES;zero;-;
zerotol;"Zero Tolerance (Euro, USA)";1994;"Accolade";YES;-;NO;-;-;
zerowing;"Zero Wing (Euro)";1991;"Sega";YES;-;NO;-;-;
zerowingj;"Zero Wing (Jpn)";1991;"Toaplan";NO;zerowing;YES;zerowing;-;
zhuogu;"Zhuo Gui Da Shi - Ghost Hunter (Chi)";1994;"Shenchi Technology";YES;-;NO;-;-;
zombhigh;"Zombie High (USA, Prototype)";199?;"<unknown>";YES;-;NO;-;-;
zombies;"Zombies (Euro)";1993;"Konami";YES;-;NO;-;-;
zombiesu;"Zombies Ate My Neighbors (USA)";1994;"Konami";NO;zombies;YES;zombies;-;
zool;"Zool (Euro)";1993;"Electronic Arts";YES;-;NO;-;-;
zoolu;"Zool (USA)";1993;"GameTek";NO;zool;YES;zool;-;
zoom;"Zoom! (World)";1990;"Sega";YES;-;NO;-;-;
zoop;"Zoop (Euro)";1995;"Viacom New Media";YES;-;NO;-;-;
zoopu;"Zoop (USA)";1995;"Viacom New Media";NO;zoop;YES;zoop;-;
zouzou;"Zou! Zou! Zou! Rescue Daisakusen (Jpn)";1993;"Electronic Arts Victor";NO;rolo;YES;rolo;-;

